conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,12,3,3,exit,2016-10-01,2016-10-31,Q13b1,without_children,6
Mental Health Disorder,12,3,3,exit,2016-10-01,2016-10-31,Q13b1,with_only_children,0
Mental Health Disorder,12,3,3,exit,2016-10-01,2016-10-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,1,0,0,exit,2016-10-01,2016-10-31,Q13b1,without_children,1
Alcohol Use Disorder,1,0,0,exit,2016-10-01,2016-10-31,Q13b1,with_only_children,0
Alcohol Use Disorder,1,0,0,exit,2016-10-01,2016-10-31,Q13b1,unknown_household_type,0
Drug Use Disorder,1,1,0,exit,2016-10-01,2016-10-31,Q13b1,without_children,0
Drug Use Disorder,1,1,0,exit,2016-10-01,2016-10-31,Q13b1,with_only_children,0
Drug Use Disorder,1,1,0,exit,2016-10-01,2016-10-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,1,0,0,exit,2016-10-01,2016-10-31,Q13b1,without_children,1
Both Alcohol and Drug Use Disorders,1,0,0,exit,2016-10-01,2016-10-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,1,0,0,exit,2016-10-01,2016-10-31,Q13b1,unknown_household_type,0
Chronic Health Condition,6,3,0,exit,2016-10-01,2016-10-31,Q13b1,without_children,3
Chronic Health Condition,6,3,0,exit,2016-10-01,2016-10-31,Q13b1,with_only_children,0
Chronic Health Condition,6,3,0,exit,2016-10-01,2016-10-31,Q13b1,unknown_household_type,0
HIV/AIDS,3,0,0,exit,2016-10-01,2016-10-31,Q13b1,without_children,3
HIV/AIDS,3,0,0,exit,2016-10-01,2016-10-31,Q13b1,with_only_children,0
HIV/AIDS,3,0,0,exit,2016-10-01,2016-10-31,Q13b1,unknown_household_type,0
Development Disability,3,1,2,exit,2016-10-01,2016-10-31,Q13b1,without_children,0
Development Disability,3,1,2,exit,2016-10-01,2016-10-31,Q13b1,with_only_children,0
Development Disability,3,1,2,exit,2016-10-01,2016-10-31,Q13b1,unknown_household_type,0
Physical Disability,17,5,2,exit,2016-10-01,2016-10-31,Q13b1,without_children,10
Physical Disability,17,5,2,exit,2016-10-01,2016-10-31,Q13b1,with_only_children,0
Physical Disability,17,5,2,exit,2016-10-01,2016-10-31,Q13b1,unknown_household_type,0
