count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,115,35,51,all_persons,2016-10-01,2016-10-31,Q13b2,without_children,29
None,115,35,51,all_persons,2016-10-01,2016-10-31,Q13b2,with_only_children,0
None,115,35,51,all_persons,2016-10-01,2016-10-31,Q13b2,unknown_household_type,0
1 Condition,18,5,5,all_persons,2016-10-01,2016-10-31,Q13b2,without_children,8
1 Condition,18,5,5,all_persons,2016-10-01,2016-10-31,Q13b2,with_only_children,0
1 Condition,18,5,5,all_persons,2016-10-01,2016-10-31,Q13b2,unknown_household_type,0
2 Conditions,12,4,1,all_persons,2016-10-01,2016-10-31,Q13b2,without_children,7
2 Conditions,12,4,1,all_persons,2016-10-01,2016-10-31,Q13b2,with_only_children,0
2 Conditions,12,4,1,all_persons,2016-10-01,2016-10-31,Q13b2,unknown_household_type,0
3+ Conditions,1,0,0,all_persons,2016-10-01,2016-10-31,Q13b2,without_children,1
3+ Conditions,1,0,0,all_persons,2016-10-01,2016-10-31,Q13b2,with_only_children,0
3+ Conditions,1,0,0,all_persons,2016-10-01,2016-10-31,Q13b2,unknown_household_type,0
Condition Unknown,3,1,1,all_persons,2016-10-01,2016-10-31,Q13b2,without_children,1
Condition Unknown,3,1,1,all_persons,2016-10-01,2016-10-31,Q13b2,with_only_children,0
Condition Unknown,3,1,1,all_persons,2016-10-01,2016-10-31,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2016-10-01,2016-10-31,Q13b2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2016-10-01,2016-10-31,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2016-10-01,2016-10-31,Q13b2,unknown_household_type,0
Data Not Collected,7,1,6,all_persons,2016-10-01,2016-10-31,Q13b2,without_children,0
Data Not Collected,7,1,6,all_persons,2016-10-01,2016-10-31,Q13b2,with_only_children,0
Data Not Collected,7,1,6,all_persons,2016-10-01,2016-10-31,Q13b2,unknown_household_type,0
