conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,54,2,2,exit,2020-12-01,2020-12-31,Q13b1,without_children,50
Mental Health Disorder,54,2,2,exit,2020-12-01,2020-12-31,Q13b1,with_only_children,0
Mental Health Disorder,54,2,2,exit,2020-12-01,2020-12-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,7,0,0,exit,2020-12-01,2020-12-31,Q13b1,without_children,7
Alcohol Use Disorder,7,0,0,exit,2020-12-01,2020-12-31,Q13b1,with_only_children,0
Alcohol Use Disorder,7,0,0,exit,2020-12-01,2020-12-31,Q13b1,unknown_household_type,0
Drug Use Disorder,7,1,0,exit,2020-12-01,2020-12-31,Q13b1,without_children,6
Drug Use Disorder,7,1,0,exit,2020-12-01,2020-12-31,Q13b1,with_only_children,0
Drug Use Disorder,7,1,0,exit,2020-12-01,2020-12-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,5,0,0,exit,2020-12-01,2020-12-31,Q13b1,without_children,5
Both Alcohol and Drug Use Disorders,5,0,0,exit,2020-12-01,2020-12-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,5,0,0,exit,2020-12-01,2020-12-31,Q13b1,unknown_household_type,0
Chronic Health Condition,30,1,1,exit,2020-12-01,2020-12-31,Q13b1,without_children,28
Chronic Health Condition,30,1,1,exit,2020-12-01,2020-12-31,Q13b1,with_only_children,0
Chronic Health Condition,30,1,1,exit,2020-12-01,2020-12-31,Q13b1,unknown_household_type,0
HIV/AIDS,3,2,0,exit,2020-12-01,2020-12-31,Q13b1,without_children,1
HIV/AIDS,3,2,0,exit,2020-12-01,2020-12-31,Q13b1,with_only_children,0
HIV/AIDS,3,2,0,exit,2020-12-01,2020-12-31,Q13b1,unknown_household_type,0
Development Disability,8,1,3,exit,2020-12-01,2020-12-31,Q13b1,without_children,4
Development Disability,8,1,3,exit,2020-12-01,2020-12-31,Q13b1,with_only_children,0
Development Disability,8,1,3,exit,2020-12-01,2020-12-31,Q13b1,unknown_household_type,0
Physical Disability,34,0,0,exit,2020-12-01,2020-12-31,Q13b1,without_children,34
Physical Disability,34,0,0,exit,2020-12-01,2020-12-31,Q13b1,with_only_children,0
Physical Disability,34,0,0,exit,2020-12-01,2020-12-31,Q13b1,unknown_household_type,0
