count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,479,102,176,all_persons,2020-12-01,2020-12-31,Q13c2,without_children,179
None,479,102,176,all_persons,2020-12-01,2020-12-31,Q13c2,with_only_children,13
None,479,102,176,all_persons,2020-12-01,2020-12-31,Q13c2,unknown_household_type,9
1 Condition,237,27,11,all_persons,2020-12-01,2020-12-31,Q13c2,without_children,197
1 Condition,237,27,11,all_persons,2020-12-01,2020-12-31,Q13c2,with_only_children,0
1 Condition,237,27,11,all_persons,2020-12-01,2020-12-31,Q13c2,unknown_household_type,2
2 Conditions,108,6,1,all_persons,2020-12-01,2020-12-31,Q13c2,without_children,101
2 Conditions,108,6,1,all_persons,2020-12-01,2020-12-31,Q13c2,with_only_children,0
2 Conditions,108,6,1,all_persons,2020-12-01,2020-12-31,Q13c2,unknown_household_type,0
3+ Conditions,93,3,0,all_persons,2020-12-01,2020-12-31,Q13c2,without_children,90
3+ Conditions,93,3,0,all_persons,2020-12-01,2020-12-31,Q13c2,with_only_children,0
3+ Conditions,93,3,0,all_persons,2020-12-01,2020-12-31,Q13c2,unknown_household_type,0
Condition Unknown,32,1,0,all_persons,2020-12-01,2020-12-31,Q13c2,without_children,31
Condition Unknown,32,1,0,all_persons,2020-12-01,2020-12-31,Q13c2,with_only_children,0
Condition Unknown,32,1,0,all_persons,2020-12-01,2020-12-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2020-12-01,2020-12-31,Q13c2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2020-12-01,2020-12-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2020-12-01,2020-12-31,Q13c2,unknown_household_type,0
Data Not Collected,58,8,32,all_persons,2020-12-01,2020-12-31,Q13c2,without_children,12
Data Not Collected,58,8,32,all_persons,2020-12-01,2020-12-31,Q13c2,with_only_children,3
Data Not Collected,58,8,32,all_persons,2020-12-01,2020-12-31,Q13c2,unknown_household_type,3
