conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_start,14
Mental Health Disorder,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_latest_assessment_for_stayers,10
Mental Health Disorder,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_exit_for_leavers,4
Alcohol Use Disorder,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_start,6
Alcohol Use Disorder,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_latest_assessment_for_stayers,6
Alcohol Use Disorder,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_start,0
Drug Use Disorder,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_latest_assessment_for_stayers,0
Drug Use Disorder,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_start,4
Both Alcohol and Drug Use Disorders,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_latest_assessment_for_stayers,4
Both Alcohol and Drug Use Disorders,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_start,13
Chronic Health Condition,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_latest_assessment_for_stayers,12
Chronic Health Condition,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_exit_for_leavers,1
HIV/AIDS,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_start,2
HIV/AIDS,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_latest_assessment_for_stayers,2
HIV/AIDS,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_start,2
Development Disability,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Development Disability,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_start,14
Physical Disability,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_latest_assessment_for_stayers,12
Physical Disability,veterans,2020-12-01,2020-12-31,Q25e,conditions_at_exit_for_leavers,2
