time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,119,all_persons,2020-12-01,2020-12-31,Q22e,without_children,76
7 days or less,119,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,43
7 days or less,119,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
7 days or less,119,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
8 to 14 days,8,all_persons,2020-12-01,2020-12-31,Q22e,without_children,8
8 to 14 days,8,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,0
8 to 14 days,8,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
8 to 14 days,8,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
15 to 21 days,7,all_persons,2020-12-01,2020-12-31,Q22e,without_children,4
15 to 21 days,7,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,3
15 to 21 days,7,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
15 to 21 days,7,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
22 to 30 days,8,all_persons,2020-12-01,2020-12-31,Q22e,without_children,6
22 to 30 days,8,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,2
22 to 30 days,8,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
22 to 30 days,8,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
31 to 60 days,26,all_persons,2020-12-01,2020-12-31,Q22e,without_children,16
31 to 60 days,26,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,10
31 to 60 days,26,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
31 to 60 days,26,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
61 to 180 days,57,all_persons,2020-12-01,2020-12-31,Q22e,without_children,35
61 to 180 days,57,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,22
61 to 180 days,57,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
61 to 180 days,57,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
181 to 365 days,38,all_persons,2020-12-01,2020-12-31,Q22e,without_children,26
181 to 365 days,38,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,12
181 to 365 days,38,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
181 to 365 days,38,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),38,all_persons,2020-12-01,2020-12-31,Q22e,without_children,38
366-730 days (1-2 years),38,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),38,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
366-730 days (1-2 years),38,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
731 days or more,73,all_persons,2020-12-01,2020-12-31,Q22e,without_children,62
731 days or more,73,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,11
731 days or more,73,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
731 days or more,73,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
Total (persons moved into housing),374,all_persons,2020-12-01,2020-12-31,Q22e,without_children,271
Total (persons moved into housing),374,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,103
Total (persons moved into housing),374,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
Total (persons moved into housing),374,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
Not yet moved into housing,38,all_persons,2020-12-01,2020-12-31,Q22e,without_children,23
Not yet moved into housing,38,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,15
Not yet moved into housing,38,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
Not yet moved into housing,38,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
Data not collected,13,all_persons,2020-12-01,2020-12-31,Q22e,without_children,13
Data not collected,13,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,0
Data not collected,13,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
Data not collected,13,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
Total persons,425,all_persons,2020-12-01,2020-12-31,Q22e,without_children,307
Total persons,425,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,118
Total persons,425,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
Total persons,425,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
