conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_start,98
Mental Health Disorder,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_latest_assessment_for_stayers,83
Mental Health Disorder,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_exit_for_leavers,15
Alcohol Use Disorder,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_start,21
Alcohol Use Disorder,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_latest_assessment_for_stayers,19
Alcohol Use Disorder,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_exit_for_leavers,2
Drug Use Disorder,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_start,15
Drug Use Disorder,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_latest_assessment_for_stayers,12
Drug Use Disorder,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_exit_for_leavers,3
Both Alcohol and Drug Use Disorders,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_start,23
Both Alcohol and Drug Use Disorders,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_latest_assessment_for_stayers,21
Both Alcohol and Drug Use Disorders,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_exit_for_leavers,2
Chronic Health Condition,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_start,44
Chronic Health Condition,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_latest_assessment_for_stayers,40
Chronic Health Condition,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_exit_for_leavers,4
HIV/AIDS,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_start,2
HIV/AIDS,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_latest_assessment_for_stayers,2
HIV/AIDS,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_start,23
Development Disability,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_latest_assessment_for_stayers,21
Development Disability,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_exit_for_leavers,3
Physical Disability,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_start,64
Physical Disability,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_latest_assessment_for_stayers,49
Physical Disability,chronically_homeless,2020-12-01,2020-12-31,Q26e,conditions_at_exit_for_leavers,15
