gender_identity,total,population,start_date,end_date,question,household_type,count
Male,820,adults,2022-07-01,2022-07-31,Q10a,without_children,729
Male,820,adults,2022-07-01,2022-07-31,Q10a,with_children_and_adults,88
Male,820,adults,2022-07-01,2022-07-31,Q10a,unknown_household_type,3
Female,613,adults,2022-07-01,2022-07-31,Q10a,without_children,396
Female,613,adults,2022-07-01,2022-07-31,Q10a,with_children_and_adults,214
Female,613,adults,2022-07-01,2022-07-31,Q10a,unknown_household_type,3
No Single Gender,5,adults,2022-07-01,2022-07-31,Q10a,without_children,4
No Single Gender,5,adults,2022-07-01,2022-07-31,Q10a,with_children_and_adults,1
No Single Gender,5,adults,2022-07-01,2022-07-31,Q10a,unknown_household_type,0
Questioning,0,adults,2022-07-01,2022-07-31,Q10a,without_children,0
Questioning,0,adults,2022-07-01,2022-07-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2022-07-01,2022-07-31,Q10a,unknown_household_type,0
Transgender,3,adults,2022-07-01,2022-07-31,Q10a,without_children,3
Transgender,3,adults,2022-07-01,2022-07-31,Q10a,with_children_and_adults,0
Transgender,3,adults,2022-07-01,2022-07-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2022-07-01,2022-07-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2022-07-01,2022-07-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2022-07-01,2022-07-31,Q10a,unknown_household_type,0
Data Not Collected,1,adults,2022-07-01,2022-07-31,Q10a,without_children,1
Data Not Collected,1,adults,2022-07-01,2022-07-31,Q10a,with_children_and_adults,0
Data Not Collected,1,adults,2022-07-01,2022-07-31,Q10a,unknown_household_type,0
