conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,333,28,2,all_persons,2022-07-01,2022-07-31,Q13a1,without_children,301
Mental Health Disorder,333,28,2,all_persons,2022-07-01,2022-07-31,Q13a1,with_only_children,0
Mental Health Disorder,333,28,2,all_persons,2022-07-01,2022-07-31,Q13a1,unknown_household_type,2
Alcohol Use Disorder,60,0,0,all_persons,2022-07-01,2022-07-31,Q13a1,without_children,59
Alcohol Use Disorder,60,0,0,all_persons,2022-07-01,2022-07-31,Q13a1,with_only_children,0
Alcohol Use Disorder,60,0,0,all_persons,2022-07-01,2022-07-31,Q13a1,unknown_household_type,1
Drug Use Disorder,56,4,0,all_persons,2022-07-01,2022-07-31,Q13a1,without_children,52
Drug Use Disorder,56,4,0,all_persons,2022-07-01,2022-07-31,Q13a1,with_only_children,0
Drug Use Disorder,56,4,0,all_persons,2022-07-01,2022-07-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,59,0,0,all_persons,2022-07-01,2022-07-31,Q13a1,without_children,59
Both Alcohol and Drug Use Disorders,59,0,0,all_persons,2022-07-01,2022-07-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,59,0,0,all_persons,2022-07-01,2022-07-31,Q13a1,unknown_household_type,0
Chronic Health Condition,172,9,1,all_persons,2022-07-01,2022-07-31,Q13a1,without_children,162
Chronic Health Condition,172,9,1,all_persons,2022-07-01,2022-07-31,Q13a1,with_only_children,0
Chronic Health Condition,172,9,1,all_persons,2022-07-01,2022-07-31,Q13a1,unknown_household_type,0
HIV/AIDS,104,7,0,all_persons,2022-07-01,2022-07-31,Q13a1,without_children,97
HIV/AIDS,104,7,0,all_persons,2022-07-01,2022-07-31,Q13a1,with_only_children,0
HIV/AIDS,104,7,0,all_persons,2022-07-01,2022-07-31,Q13a1,unknown_household_type,0
Development Disability,71,3,15,all_persons,2022-07-01,2022-07-31,Q13a1,without_children,52
Development Disability,71,3,15,all_persons,2022-07-01,2022-07-31,Q13a1,with_only_children,0
Development Disability,71,3,15,all_persons,2022-07-01,2022-07-31,Q13a1,unknown_household_type,1
Physical Disability,208,11,0,all_persons,2022-07-01,2022-07-31,Q13a1,without_children,197
Physical Disability,208,11,0,all_persons,2022-07-01,2022-07-31,Q13a1,with_only_children,0
Physical Disability,208,11,0,all_persons,2022-07-01,2022-07-31,Q13a1,unknown_household_type,0
