income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2022-07-01,2022-07-31,Q17,income_at_start,244
Earned Income,adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,9
Earned Income,adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,20
Unemployment Insurance,adults,2022-07-01,2022-07-31,Q17,income_at_start,4
Unemployment Insurance,adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,1
Supplemental Security Income (SSI),adults,2022-07-01,2022-07-31,Q17,income_at_start,154
Supplemental Security Income (SSI),adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,20
Supplemental Security Income (SSI),adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,12
Social Security Disability Insurance (SSDI),adults,2022-07-01,2022-07-31,Q17,income_at_start,111
Social Security Disability Insurance (SSDI),adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,12
Social Security Disability Insurance (SSDI),adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,7
VA Service - Connected Disability Compensation,adults,2022-07-01,2022-07-31,Q17,income_at_start,8
VA Service - Connected Disability Compensation,adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,1
VA Service - Connected Disability Compensation,adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2022-07-01,2022-07-31,Q17,income_at_start,5
VA Non-Service Connected Disability Pension,adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Non-Service Connected Disability Pension,adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2022-07-01,2022-07-31,Q17,income_at_start,1
Private Disability Insurance,adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2022-07-01,2022-07-31,Q17,income_at_start,0
Worker's Compensation,adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2022-07-01,2022-07-31,Q17,income_at_start,21
Temporary Assistance for Needy Families (TANF),adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,0
General Assistance (GA),adults,2022-07-01,2022-07-31,Q17,income_at_start,0
General Assistance (GA),adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2022-07-01,2022-07-31,Q17,income_at_start,23
Retirement Income from Social Security,adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,5
Retirement Income from Social Security,adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,1
Pension or retirement income from a former job,adults,2022-07-01,2022-07-31,Q17,income_at_start,7
Pension or retirement income from a former job,adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,0
Child Support,adults,2022-07-01,2022-07-31,Q17,income_at_start,12
Child Support,adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,0
Alimony and other spousal support,adults,2022-07-01,2022-07-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2022-07-01,2022-07-31,Q17,income_at_start,16
Other Source,adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,1
Adults with Income Information at Start and Annual Assessment/Exit,adults,2022-07-01,2022-07-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2022-07-01,2022-07-31,Q17,income_at_latest_annual_assessment_for_stayers,53
Adults with Income Information at Start and Annual Assessment/Exit,adults,2022-07-01,2022-07-31,Q17,income_at_exit_for_leavers,0
