count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,321,80,150,all_persons,2019-06-01,2019-06-30,Q13c2,without_children,77
None,321,80,150,all_persons,2019-06-01,2019-06-30,Q13c2,with_only_children,11
None,321,80,150,all_persons,2019-06-01,2019-06-30,Q13c2,unknown_household_type,3
1 Condition,147,23,4,all_persons,2019-06-01,2019-06-30,Q13c2,without_children,120
1 Condition,147,23,4,all_persons,2019-06-01,2019-06-30,Q13c2,with_only_children,0
1 Condition,147,23,4,all_persons,2019-06-01,2019-06-30,Q13c2,unknown_household_type,0
2 Conditions,79,9,3,all_persons,2019-06-01,2019-06-30,Q13c2,without_children,67
2 Conditions,79,9,3,all_persons,2019-06-01,2019-06-30,Q13c2,with_only_children,0
2 Conditions,79,9,3,all_persons,2019-06-01,2019-06-30,Q13c2,unknown_household_type,0
3+ Conditions,52,1,0,all_persons,2019-06-01,2019-06-30,Q13c2,without_children,51
3+ Conditions,52,1,0,all_persons,2019-06-01,2019-06-30,Q13c2,with_only_children,0
3+ Conditions,52,1,0,all_persons,2019-06-01,2019-06-30,Q13c2,unknown_household_type,0
Condition Unknown,4,0,0,all_persons,2019-06-01,2019-06-30,Q13c2,without_children,4
Condition Unknown,4,0,0,all_persons,2019-06-01,2019-06-30,Q13c2,with_only_children,0
Condition Unknown,4,0,0,all_persons,2019-06-01,2019-06-30,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2019-06-01,2019-06-30,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2019-06-01,2019-06-30,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2019-06-01,2019-06-30,Q13c2,unknown_household_type,0
Data Not Collected,15,1,4,all_persons,2019-06-01,2019-06-30,Q13c2,without_children,7
Data Not Collected,15,1,4,all_persons,2019-06-01,2019-06-30,Q13c2,with_only_children,2
Data Not Collected,15,1,4,all_persons,2019-06-01,2019-06-30,Q13c2,unknown_household_type,1
