conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,171,23,1,all_persons,2019-06-01,2019-06-30,Q13a1,without_children,147
Mental Health Disorder,171,23,1,all_persons,2019-06-01,2019-06-30,Q13a1,with_only_children,0
Mental Health Disorder,171,23,1,all_persons,2019-06-01,2019-06-30,Q13a1,unknown_household_type,0
Alcohol Use Disorder,35,0,0,all_persons,2019-06-01,2019-06-30,Q13a1,without_children,35
Alcohol Use Disorder,35,0,0,all_persons,2019-06-01,2019-06-30,Q13a1,with_only_children,0
Alcohol Use Disorder,35,0,0,all_persons,2019-06-01,2019-06-30,Q13a1,unknown_household_type,0
Drug Use Disorder,23,2,0,all_persons,2019-06-01,2019-06-30,Q13a1,without_children,21
Drug Use Disorder,23,2,0,all_persons,2019-06-01,2019-06-30,Q13a1,with_only_children,0
Drug Use Disorder,23,2,0,all_persons,2019-06-01,2019-06-30,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,27,0,0,all_persons,2019-06-01,2019-06-30,Q13a1,without_children,27
Both Alcohol and Drug Use Disorders,27,0,0,all_persons,2019-06-01,2019-06-30,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,27,0,0,all_persons,2019-06-01,2019-06-30,Q13a1,unknown_household_type,0
Chronic Health Condition,89,11,5,all_persons,2019-06-01,2019-06-30,Q13a1,without_children,73
Chronic Health Condition,89,11,5,all_persons,2019-06-01,2019-06-30,Q13a1,with_only_children,0
Chronic Health Condition,89,11,5,all_persons,2019-06-01,2019-06-30,Q13a1,unknown_household_type,0
HIV/AIDS,80,5,0,all_persons,2019-06-01,2019-06-30,Q13a1,without_children,75
HIV/AIDS,80,5,0,all_persons,2019-06-01,2019-06-30,Q13a1,with_only_children,0
HIV/AIDS,80,5,0,all_persons,2019-06-01,2019-06-30,Q13a1,unknown_household_type,0
Development Disability,39,3,6,all_persons,2019-06-01,2019-06-30,Q13a1,without_children,30
Development Disability,39,3,6,all_persons,2019-06-01,2019-06-30,Q13a1,with_only_children,0
Development Disability,39,3,6,all_persons,2019-06-01,2019-06-30,Q13a1,unknown_household_type,0
Physical Disability,103,7,2,all_persons,2019-06-01,2019-06-30,Q13a1,without_children,94
Physical Disability,103,7,2,all_persons,2019-06-01,2019-06-30,Q13a1,with_only_children,0
Physical Disability,103,7,2,all_persons,2019-06-01,2019-06-30,Q13a1,unknown_household_type,0
