health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2019-06-01,2019-06-30,Q21,at_start,435
MEDICAID,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,37
MEDICAID,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,111
MEDICARE,all_persons,2019-06-01,2019-06-30,Q21,at_start,81
MEDICARE,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,16
MEDICARE,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,12
State Children's Health Insurance Program,all_persons,2019-06-01,2019-06-30,Q21,at_start,3
State Children's Health Insurance Program,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,1
Veteran's Administration (VA) Medical Services,all_persons,2019-06-01,2019-06-30,Q21,at_start,15
Veteran's Administration (VA) Medical Services,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,15
Veteran's Administration (VA) Medical Services,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,2
Employer - Provided Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_start,23
Employer - Provided Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,8
Health Insurance obtained through COBRA,all_persons,2019-06-01,2019-06-30,Q21,at_start,1
Health Insurance obtained through COBRA,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,1
Private Pay Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_start,34
Private Pay Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,2
Private Pay Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,3
State Health Insurance for Adults,all_persons,2019-06-01,2019-06-30,Q21,at_start,9
State Health Insurance for Adults,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,1
State Health Insurance for Adults,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,1
Indian Health Services Program,all_persons,2019-06-01,2019-06-30,Q21,at_start,3
Indian Health Services Program,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,1
Other,all_persons,2019-06-01,2019-06-30,Q21,at_start,5
Other,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,1
No Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_start,282
No Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,14
No Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,106
Client Doesn't Know/Client Refused,all_persons,2019-06-01,2019-06-30,Q21,at_start,0
Client Doesn't Know/Client Refused,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2019-06-01,2019-06-30,Q21,at_start,35
Data Not Collected,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,87
Data Not Collected,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,3
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2019-06-01,2019-06-30,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,461
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_start,451
1 Source of Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,43
1 Source of Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,103
More than 1 Source of Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_start,72
More than 1 Source of Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_annual_assessment_for_stayers,13
More than 1 Source of Health Insurance,all_persons,2019-06-01,2019-06-30,Q21,at_exit_for_leavers,15
