time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,41,all_persons,2019-05-01,2019-05-31,Q22e,without_children,31
7 days or less,41,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,10
7 days or less,41,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
7 days or less,41,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
8 to 14 days,3,all_persons,2019-05-01,2019-05-31,Q22e,without_children,3
8 to 14 days,3,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,0
8 to 14 days,3,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
8 to 14 days,3,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
15 to 21 days,7,all_persons,2019-05-01,2019-05-31,Q22e,without_children,3
15 to 21 days,7,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,4
15 to 21 days,7,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
15 to 21 days,7,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
22 to 30 days,8,all_persons,2019-05-01,2019-05-31,Q22e,without_children,2
22 to 30 days,8,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,6
22 to 30 days,8,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
22 to 30 days,8,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
31 to 60 days,21,all_persons,2019-05-01,2019-05-31,Q22e,without_children,8
31 to 60 days,21,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,13
31 to 60 days,21,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
31 to 60 days,21,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
61 to 180 days,56,all_persons,2019-05-01,2019-05-31,Q22e,without_children,19
61 to 180 days,56,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,37
61 to 180 days,56,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
61 to 180 days,56,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
181 to 365 days,24,all_persons,2019-05-01,2019-05-31,Q22e,without_children,14
181 to 365 days,24,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,10
181 to 365 days,24,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
181 to 365 days,24,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),24,all_persons,2019-05-01,2019-05-31,Q22e,without_children,21
366-730 days (1-2 years),24,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,3
366-730 days (1-2 years),24,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
366-730 days (1-2 years),24,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
731 days or more,47,all_persons,2019-05-01,2019-05-31,Q22e,without_children,38
731 days or more,47,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,9
731 days or more,47,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
731 days or more,47,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
Total (persons moved into housing),231,all_persons,2019-05-01,2019-05-31,Q22e,without_children,139
Total (persons moved into housing),231,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,92
Total (persons moved into housing),231,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
Total (persons moved into housing),231,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
Not yet moved into housing,30,all_persons,2019-05-01,2019-05-31,Q22e,without_children,11
Not yet moved into housing,30,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,19
Not yet moved into housing,30,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
Not yet moved into housing,30,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
Data not collected,5,all_persons,2019-05-01,2019-05-31,Q22e,without_children,5
Data not collected,5,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,0
Data not collected,5,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
Data not collected,5,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
Total persons,266,all_persons,2019-05-01,2019-05-31,Q22e,without_children,155
Total persons,266,all_persons,2019-05-01,2019-05-31,Q22e,with_children_and_adults,111
Total persons,266,all_persons,2019-05-01,2019-05-31,Q22e,with_only_children,0
Total persons,266,all_persons,2019-05-01,2019-05-31,Q22e,unknown_household_type,0
