income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2019-05-01,2019-05-31,Q17,income_at_start,201
Earned Income,adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,13
Earned Income,adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,60
Unemployment Insurance,adults,2019-05-01,2019-05-31,Q17,income_at_start,1
Unemployment Insurance,adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2019-05-01,2019-05-31,Q17,income_at_start,83
Supplemental Security Income (SSI),adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,26
Supplemental Security Income (SSI),adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,21
Social Security Disability Insurance (SSDI),adults,2019-05-01,2019-05-31,Q17,income_at_start,79
Social Security Disability Insurance (SSDI),adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,11
Social Security Disability Insurance (SSDI),adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,24
VA Service - Connected Disability Compensation,adults,2019-05-01,2019-05-31,Q17,income_at_start,5
VA Service - Connected Disability Compensation,adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,4
VA Service - Connected Disability Compensation,adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2019-05-01,2019-05-31,Q17,income_at_start,2
VA Non-Service Connected Disability Pension,adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Non-Service Connected Disability Pension,adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2019-05-01,2019-05-31,Q17,income_at_start,1
Private Disability Insurance,adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2019-05-01,2019-05-31,Q17,income_at_start,0
Worker's Compensation,adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2019-05-01,2019-05-31,Q17,income_at_start,22
Temporary Assistance for Needy Families (TANF),adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,8
General Assistance (GA),adults,2019-05-01,2019-05-31,Q17,income_at_start,1
General Assistance (GA),adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2019-05-01,2019-05-31,Q17,income_at_start,10
Retirement Income from Social Security,adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,2
Retirement Income from Social Security,adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,2
Pension or retirement income from a former job,adults,2019-05-01,2019-05-31,Q17,income_at_start,9
Pension or retirement income from a former job,adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,3
Child Support,adults,2019-05-01,2019-05-31,Q17,income_at_start,17
Child Support,adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Child Support,adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,4
Alimony and other spousal support,adults,2019-05-01,2019-05-31,Q17,income_at_start,1
Alimony and other spousal support,adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2019-05-01,2019-05-31,Q17,income_at_start,3
Other Source,adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,1
Adults with Income Information at Start and Annual Assessment/Exit,adults,2019-05-01,2019-05-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2019-05-01,2019-05-31,Q17,income_at_latest_annual_assessment_for_stayers,62
Adults with Income Information at Start and Annual Assessment/Exit,adults,2019-05-01,2019-05-31,Q17,income_at_exit_for_leavers,0
