conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_start,56
Mental Health Disorder,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_latest_assessment_for_stayers,51
Mental Health Disorder,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_exit_for_leavers,5
Alcohol Use Disorder,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_start,17
Alcohol Use Disorder,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_latest_assessment_for_stayers,16
Alcohol Use Disorder,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_exit_for_leavers,1
Drug Use Disorder,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_start,7
Drug Use Disorder,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_latest_assessment_for_stayers,7
Drug Use Disorder,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_start,10
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_latest_assessment_for_stayers,10
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_start,35
Chronic Health Condition,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_latest_assessment_for_stayers,32
Chronic Health Condition,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_exit_for_leavers,3
HIV/AIDS,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_start,13
Development Disability,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_latest_assessment_for_stayers,13
Development Disability,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_exit_for_leavers,1
Physical Disability,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_start,34
Physical Disability,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_latest_assessment_for_stayers,30
Physical Disability,chronically_homeless,2019-05-01,2019-05-31,Q26e,conditions_at_exit_for_leavers,4
