conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,95,12,4,all_persons,2016-02-01,2016-02-29,Q13c1,without_children,79
Mental Health Disorder,95,12,4,all_persons,2016-02-01,2016-02-29,Q13c1,with_only_children,0
Mental Health Disorder,95,12,4,all_persons,2016-02-01,2016-02-29,Q13c1,unknown_household_type,0
Alcohol Use Disorder,17,0,0,all_persons,2016-02-01,2016-02-29,Q13c1,without_children,17
Alcohol Use Disorder,17,0,0,all_persons,2016-02-01,2016-02-29,Q13c1,with_only_children,0
Alcohol Use Disorder,17,0,0,all_persons,2016-02-01,2016-02-29,Q13c1,unknown_household_type,0
Drug Use Disorder,3,1,0,all_persons,2016-02-01,2016-02-29,Q13c1,without_children,2
Drug Use Disorder,3,1,0,all_persons,2016-02-01,2016-02-29,Q13c1,with_only_children,0
Drug Use Disorder,3,1,0,all_persons,2016-02-01,2016-02-29,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,19,1,0,all_persons,2016-02-01,2016-02-29,Q13c1,without_children,18
Both Alcohol and Drug Use Disorders,19,1,0,all_persons,2016-02-01,2016-02-29,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,19,1,0,all_persons,2016-02-01,2016-02-29,Q13c1,unknown_household_type,0
Chronic Health Condition,40,5,4,all_persons,2016-02-01,2016-02-29,Q13c1,without_children,31
Chronic Health Condition,40,5,4,all_persons,2016-02-01,2016-02-29,Q13c1,with_only_children,0
Chronic Health Condition,40,5,4,all_persons,2016-02-01,2016-02-29,Q13c1,unknown_household_type,0
HIV/AIDS,86,2,0,all_persons,2016-02-01,2016-02-29,Q13c1,without_children,84
HIV/AIDS,86,2,0,all_persons,2016-02-01,2016-02-29,Q13c1,with_only_children,0
HIV/AIDS,86,2,0,all_persons,2016-02-01,2016-02-29,Q13c1,unknown_household_type,0
Development Disability,19,3,7,all_persons,2016-02-01,2016-02-29,Q13c1,without_children,9
Development Disability,19,3,7,all_persons,2016-02-01,2016-02-29,Q13c1,with_only_children,0
Development Disability,19,3,7,all_persons,2016-02-01,2016-02-29,Q13c1,unknown_household_type,0
Physical Disability,49,3,2,all_persons,2016-02-01,2016-02-29,Q13c1,without_children,44
Physical Disability,49,3,2,all_persons,2016-02-01,2016-02-29,Q13c1,with_only_children,0
Physical Disability,49,3,2,all_persons,2016-02-01,2016-02-29,Q13c1,unknown_household_type,0
