count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,181,51,70,stayers,2016-02-01,2016-02-29,Q13c2,without_children,58
None,181,51,70,stayers,2016-02-01,2016-02-29,Q13c2,with_only_children,2
None,181,51,70,stayers,2016-02-01,2016-02-29,Q13c2,unknown_household_type,0
1 Condition,112,13,10,stayers,2016-02-01,2016-02-29,Q13c2,without_children,89
1 Condition,112,13,10,stayers,2016-02-01,2016-02-29,Q13c2,with_only_children,0
1 Condition,112,13,10,stayers,2016-02-01,2016-02-29,Q13c2,unknown_household_type,0
2 Conditions,60,4,2,stayers,2016-02-01,2016-02-29,Q13c2,without_children,54
2 Conditions,60,4,2,stayers,2016-02-01,2016-02-29,Q13c2,with_only_children,0
2 Conditions,60,4,2,stayers,2016-02-01,2016-02-29,Q13c2,unknown_household_type,0
3+ Conditions,33,2,1,stayers,2016-02-01,2016-02-29,Q13c2,without_children,30
3+ Conditions,33,2,1,stayers,2016-02-01,2016-02-29,Q13c2,with_only_children,0
3+ Conditions,33,2,1,stayers,2016-02-01,2016-02-29,Q13c2,unknown_household_type,0
Condition Unknown,5,1,1,stayers,2016-02-01,2016-02-29,Q13c2,without_children,3
Condition Unknown,5,1,1,stayers,2016-02-01,2016-02-29,Q13c2,with_only_children,0
Condition Unknown,5,1,1,stayers,2016-02-01,2016-02-29,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2016-02-01,2016-02-29,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2016-02-01,2016-02-29,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2016-02-01,2016-02-29,Q13c2,unknown_household_type,0
Data Not Collected,5,0,1,stayers,2016-02-01,2016-02-29,Q13c2,without_children,2
Data Not Collected,5,0,1,stayers,2016-02-01,2016-02-29,Q13c2,with_only_children,0
Data Not Collected,5,0,1,stayers,2016-02-01,2016-02-29,Q13c2,unknown_household_type,2
