income_range,population,start_date,end_date,question,status,count
No Income,adults,2016-02-01,2016-02-29,Q16,income_at_start,157
No Income,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,7
No Income,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,46
$1 -  $150,adults,2016-02-01,2016-02-29,Q16,income_at_start,1
$1 -  $150,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2016-02-01,2016-02-29,Q16,income_at_start,2
$151 - $250,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2016-02-01,2016-02-29,Q16,income_at_start,22
$251 - $500,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,2
$251 - $500,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,7
$501 - $1000,adults,2016-02-01,2016-02-29,Q16,income_at_start,80
$501 - $1000,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,13
$501 - $1000,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,19
$1001 - $1500,adults,2016-02-01,2016-02-29,Q16,income_at_start,61
$1001 - $1500,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,5
$1001 - $1500,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,15
$1501 - $2000,adults,2016-02-01,2016-02-29,Q16,income_at_start,34
$1501 - $2000,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,1
$1501 - $2000,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,18
$2001+,adults,2016-02-01,2016-02-29,Q16,income_at_start,37
$2001+,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,3
$2001+,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,16
Client Doesn't Know/Client Refused,adults,2016-02-01,2016-02-29,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2016-02-01,2016-02-29,Q16,income_at_start,41
Data Not Collected,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,1
Data Not Collected,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,5
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-02-01,2016-02-29,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,204
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-02-01,2016-02-29,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,72
Number of Adult Stayers without Required Annual Assessment,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2016-02-01,2016-02-29,Q16,income_at_start,435
Total Adults,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,308
Total Adults,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,127
