conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,128,16,5,start,2016-02-01,2016-02-29,Q13a1,without_children,107
Mental Health Disorder,128,16,5,start,2016-02-01,2016-02-29,Q13a1,with_only_children,0
Mental Health Disorder,128,16,5,start,2016-02-01,2016-02-29,Q13a1,unknown_household_type,0
Alcohol Use Disorder,23,0,0,start,2016-02-01,2016-02-29,Q13a1,without_children,23
Alcohol Use Disorder,23,0,0,start,2016-02-01,2016-02-29,Q13a1,with_only_children,0
Alcohol Use Disorder,23,0,0,start,2016-02-01,2016-02-29,Q13a1,unknown_household_type,0
Drug Use Disorder,8,1,0,start,2016-02-01,2016-02-29,Q13a1,without_children,7
Drug Use Disorder,8,1,0,start,2016-02-01,2016-02-29,Q13a1,with_only_children,0
Drug Use Disorder,8,1,0,start,2016-02-01,2016-02-29,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,20,2,0,start,2016-02-01,2016-02-29,Q13a1,without_children,18
Both Alcohol and Drug Use Disorders,20,2,0,start,2016-02-01,2016-02-29,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,20,2,0,start,2016-02-01,2016-02-29,Q13a1,unknown_household_type,0
Chronic Health Condition,53,9,4,start,2016-02-01,2016-02-29,Q13a1,without_children,40
Chronic Health Condition,53,9,4,start,2016-02-01,2016-02-29,Q13a1,with_only_children,0
Chronic Health Condition,53,9,4,start,2016-02-01,2016-02-29,Q13a1,unknown_household_type,0
HIV/AIDS,86,2,0,start,2016-02-01,2016-02-29,Q13a1,without_children,84
HIV/AIDS,86,2,0,start,2016-02-01,2016-02-29,Q13a1,with_only_children,0
HIV/AIDS,86,2,0,start,2016-02-01,2016-02-29,Q13a1,unknown_household_type,0
Development Disability,26,4,10,start,2016-02-01,2016-02-29,Q13a1,without_children,12
Development Disability,26,4,10,start,2016-02-01,2016-02-29,Q13a1,with_only_children,0
Development Disability,26,4,10,start,2016-02-01,2016-02-29,Q13a1,unknown_household_type,0
Physical Disability,73,5,2,start,2016-02-01,2016-02-29,Q13a1,without_children,66
Physical Disability,73,5,2,start,2016-02-01,2016-02-29,Q13a1,with_only_children,0
Physical Disability,73,5,2,start,2016-02-01,2016-02-29,Q13a1,unknown_household_type,0
