income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2018-11-01,2018-11-30,Q17,income_at_start,121
Earned Income,adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,8
Earned Income,adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,35
Unemployment Insurance,adults,2018-11-01,2018-11-30,Q17,income_at_start,1
Unemployment Insurance,adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2018-11-01,2018-11-30,Q17,income_at_start,71
Supplemental Security Income (SSI),adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,23
Supplemental Security Income (SSI),adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,8
Social Security Disability Insurance (SSDI),adults,2018-11-01,2018-11-30,Q17,income_at_start,53
Social Security Disability Insurance (SSDI),adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,9
Social Security Disability Insurance (SSDI),adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,3
VA Service - Connected Disability Compensation,adults,2018-11-01,2018-11-30,Q17,income_at_start,5
VA Service - Connected Disability Compensation,adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,4
VA Service - Connected Disability Compensation,adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2018-11-01,2018-11-30,Q17,income_at_start,3
VA Non-Service Connected Disability Pension,adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Non-Service Connected Disability Pension,adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2018-11-01,2018-11-30,Q17,income_at_start,1
Private Disability Insurance,adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2018-11-01,2018-11-30,Q17,income_at_start,0
Worker's Compensation,adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2018-11-01,2018-11-30,Q17,income_at_start,10
Temporary Assistance for Needy Families (TANF),adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,1
General Assistance (GA),adults,2018-11-01,2018-11-30,Q17,income_at_start,0
General Assistance (GA),adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2018-11-01,2018-11-30,Q17,income_at_start,8
Retirement Income from Social Security,adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,2
Retirement Income from Social Security,adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,3
Pension or retirement income from a former job,adults,2018-11-01,2018-11-30,Q17,income_at_start,7
Pension or retirement income from a former job,adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,0
Child Support,adults,2018-11-01,2018-11-30,Q17,income_at_start,10
Child Support,adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Child Support,adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,2
Alimony and other spousal support,adults,2018-11-01,2018-11-30,Q17,income_at_start,1
Alimony and other spousal support,adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,1
Other Source,adults,2018-11-01,2018-11-30,Q17,income_at_start,2
Other Source,adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,1
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-11-01,2018-11-30,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-11-01,2018-11-30,Q17,income_at_latest_annual_assessment_for_stayers,52
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-11-01,2018-11-30,Q17,income_at_exit_for_leavers,0
