persons_served,total,population,start_date,end_date,question,household_type,count
Adults,449,all_persons,2018-11-01,2018-11-30,Q7a,without_children,319
Adults,449,all_persons,2018-11-01,2018-11-30,Q7a,with_children_and_adults,130
Adults,449,all_persons,2018-11-01,2018-11-30,Q7a,with_only_children,0
Adults,449,all_persons,2018-11-01,2018-11-30,Q7a,unknown_household_type,0
Children,214,all_persons,2018-11-01,2018-11-30,Q7a,without_children,0
Children,214,all_persons,2018-11-01,2018-11-30,Q7a,with_children_and_adults,202
Children,214,all_persons,2018-11-01,2018-11-30,Q7a,with_only_children,12
Children,214,all_persons,2018-11-01,2018-11-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q7a,unknown_household_type,0
Data Not Collected,1,all_persons,2018-11-01,2018-11-30,Q7a,without_children,0
Data Not Collected,1,all_persons,2018-11-01,2018-11-30,Q7a,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-11-01,2018-11-30,Q7a,with_only_children,0
Data Not Collected,1,all_persons,2018-11-01,2018-11-30,Q7a,unknown_household_type,1
For PSH and RRH - the total persons served who moved into housing,169,all_persons,2018-11-01,2018-11-30,Q7a,without_children,90
For PSH and RRH - the total persons served who moved into housing,169,all_persons,2018-11-01,2018-11-30,Q7a,with_children_and_adults,79
For PSH and RRH - the total persons served who moved into housing,169,all_persons,2018-11-01,2018-11-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,169,all_persons,2018-11-01,2018-11-30,Q7a,unknown_household_type,0
