count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,369,88,185,start,2018-11-01,2018-11-30,Q13a2,without_children,85
None,369,88,185,start,2018-11-01,2018-11-30,Q13a2,with_only_children,11
None,369,88,185,start,2018-11-01,2018-11-30,Q13a2,unknown_household_type,0
1 Condition,157,31,8,start,2018-11-01,2018-11-30,Q13a2,without_children,118
1 Condition,157,31,8,start,2018-11-01,2018-11-30,Q13a2,with_only_children,0
1 Condition,157,31,8,start,2018-11-01,2018-11-30,Q13a2,unknown_household_type,0
2 Conditions,72,7,3,start,2018-11-01,2018-11-30,Q13a2,without_children,62
2 Conditions,72,7,3,start,2018-11-01,2018-11-30,Q13a2,with_only_children,0
2 Conditions,72,7,3,start,2018-11-01,2018-11-30,Q13a2,unknown_household_type,0
3+ Conditions,50,2,1,start,2018-11-01,2018-11-30,Q13a2,without_children,47
3+ Conditions,50,2,1,start,2018-11-01,2018-11-30,Q13a2,with_only_children,0
3+ Conditions,50,2,1,start,2018-11-01,2018-11-30,Q13a2,unknown_household_type,0
Condition Unknown,4,1,1,start,2018-11-01,2018-11-30,Q13a2,without_children,2
Condition Unknown,4,1,1,start,2018-11-01,2018-11-30,Q13a2,with_only_children,0
Condition Unknown,4,1,1,start,2018-11-01,2018-11-30,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,2,0,0,start,2018-11-01,2018-11-30,Q13a2,without_children,2
Client Doesn't Know/Client Refused,2,0,0,start,2018-11-01,2018-11-30,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,2,0,0,start,2018-11-01,2018-11-30,Q13a2,unknown_household_type,0
Data Not Collected,10,1,4,start,2018-11-01,2018-11-30,Q13a2,without_children,3
Data Not Collected,10,1,4,start,2018-11-01,2018-11-30,Q13a2,with_only_children,1
Data Not Collected,10,1,4,start,2018-11-01,2018-11-30,Q13a2,unknown_household_type,1
