income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2018-04-01,2018-04-30,Q17,income_at_start,110
Earned Income,adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,5
Earned Income,adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,23
Unemployment Insurance,adults,2018-04-01,2018-04-30,Q17,income_at_start,1
Unemployment Insurance,adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2018-04-01,2018-04-30,Q17,income_at_start,56
Supplemental Security Income (SSI),adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,20
Supplemental Security Income (SSI),adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,6
Social Security Disability Insurance (SSDI),adults,2018-04-01,2018-04-30,Q17,income_at_start,46
Social Security Disability Insurance (SSDI),adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,10
Social Security Disability Insurance (SSDI),adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,9
VA Service - Connected Disability Compensation,adults,2018-04-01,2018-04-30,Q17,income_at_start,6
VA Service - Connected Disability Compensation,adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Service - Connected Disability Compensation,adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,2
VA Non-Service Connected Disability Pension,adults,2018-04-01,2018-04-30,Q17,income_at_start,3
VA Non-Service Connected Disability Pension,adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,1
VA Non-Service Connected Disability Pension,adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,1
Private Disability Insurance,adults,2018-04-01,2018-04-30,Q17,income_at_start,1
Private Disability Insurance,adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2018-04-01,2018-04-30,Q17,income_at_start,1
Worker's Compensation,adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2018-04-01,2018-04-30,Q17,income_at_start,16
Temporary Assistance for Needy Families (TANF),adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,2
General Assistance (GA),adults,2018-04-01,2018-04-30,Q17,income_at_start,0
General Assistance (GA),adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2018-04-01,2018-04-30,Q17,income_at_start,4
Retirement Income from Social Security,adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,2
Retirement Income from Social Security,adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,1
Pension or retirement income from a former job,adults,2018-04-01,2018-04-30,Q17,income_at_start,2
Pension or retirement income from a former job,adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,0
Child Support,adults,2018-04-01,2018-04-30,Q17,income_at_start,9
Child Support,adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,1
Alimony and other spousal support,adults,2018-04-01,2018-04-30,Q17,income_at_start,0
Alimony and other spousal support,adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,0
Other Source,adults,2018-04-01,2018-04-30,Q17,income_at_start,3
Other Source,adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-04-01,2018-04-30,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-04-01,2018-04-30,Q17,income_at_latest_annual_assessment_for_stayers,44
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-04-01,2018-04-30,Q17,income_at_exit_for_leavers,0
