count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,211,57,107,all_persons,2018-04-01,2018-04-30,Q13c2,without_children,37
None,211,57,107,all_persons,2018-04-01,2018-04-30,Q13c2,with_only_children,10
None,211,57,107,all_persons,2018-04-01,2018-04-30,Q13c2,unknown_household_type,0
1 Condition,128,11,7,all_persons,2018-04-01,2018-04-30,Q13c2,without_children,110
1 Condition,128,11,7,all_persons,2018-04-01,2018-04-30,Q13c2,with_only_children,0
1 Condition,128,11,7,all_persons,2018-04-01,2018-04-30,Q13c2,unknown_household_type,0
2 Conditions,57,6,2,all_persons,2018-04-01,2018-04-30,Q13c2,without_children,48
2 Conditions,57,6,2,all_persons,2018-04-01,2018-04-30,Q13c2,with_only_children,1
2 Conditions,57,6,2,all_persons,2018-04-01,2018-04-30,Q13c2,unknown_household_type,0
3+ Conditions,41,4,0,all_persons,2018-04-01,2018-04-30,Q13c2,without_children,37
3+ Conditions,41,4,0,all_persons,2018-04-01,2018-04-30,Q13c2,with_only_children,0
3+ Conditions,41,4,0,all_persons,2018-04-01,2018-04-30,Q13c2,unknown_household_type,0
Condition Unknown,0,0,0,all_persons,2018-04-01,2018-04-30,Q13c2,without_children,0
Condition Unknown,0,0,0,all_persons,2018-04-01,2018-04-30,Q13c2,with_only_children,0
Condition Unknown,0,0,0,all_persons,2018-04-01,2018-04-30,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-04-01,2018-04-30,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-04-01,2018-04-30,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-04-01,2018-04-30,Q13c2,unknown_household_type,0
Data Not Collected,11,1,4,all_persons,2018-04-01,2018-04-30,Q13c2,without_children,2
Data Not Collected,11,1,4,all_persons,2018-04-01,2018-04-30,Q13c2,with_only_children,1
Data Not Collected,11,1,4,all_persons,2018-04-01,2018-04-30,Q13c2,unknown_household_type,3
