length,total,population,start_date,end_date,question,status,count
30 days or less,148,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,64
30 days or less,148,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,84
31 to 60 days,58,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,3
31 to 60 days,58,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,55
61 to 90 days,85,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,17
61 to 90 days,85,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,68
91 to 180 days,87,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,14
91 to 180 days,87,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,73
181 to 365 days,44,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,2
181 to 365 days,44,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,42
366 to 730 Days (1-2 Yrs),43,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),43,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,41
"731 to 1,095 Days (2-3 Yrs)",29,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",29,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,29
"1,096 to 1,460 Days (3-4 Yrs)",9,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",9,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,9
"1,461 to 1,825 Days (5-5 Yrs)",4,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",4,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,4
"More than 1,825 Days (>5 Yrs)",43,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",43,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,43
Data Not Collected,0,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,0
