income_range,population,start_date,end_date,question,status,count
No Income,adults,2018-04-01,2018-04-30,Q16,income_at_start,149
No Income,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,5
No Income,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,46
$1 -  $150,adults,2018-04-01,2018-04-30,Q16,income_at_start,3
$1 -  $150,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$1 -  $150,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,2
$151 - $250,adults,2018-04-01,2018-04-30,Q16,income_at_start,7
$151 - $250,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2018-04-01,2018-04-30,Q16,income_at_start,18
$251 - $500,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$251 - $500,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,1
$501 - $1000,adults,2018-04-01,2018-04-30,Q16,income_at_start,72
$501 - $1000,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,14
$501 - $1000,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,11
$1001 - $1500,adults,2018-04-01,2018-04-30,Q16,income_at_start,53
$1001 - $1500,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,10
$1001 - $1500,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,8
$1501 - $2000,adults,2018-04-01,2018-04-30,Q16,income_at_start,39
$1501 - $2000,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,4
$1501 - $2000,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,4
$2001+,adults,2018-04-01,2018-04-30,Q16,income_at_start,26
$2001+,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,3
$2001+,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,8
Client Doesn't Know/Client Refused,adults,2018-04-01,2018-04-30,Q16,income_at_start,1
Client Doesn't Know/Client Refused,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,1
Data Not Collected,adults,2018-04-01,2018-04-30,Q16,income_at_start,35
Data Not Collected,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,7
Data Not Collected,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,8
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2018-04-01,2018-04-30,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,201
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2018-04-01,2018-04-30,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,69
Number of Adult Stayers without Required Annual Assessment,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2018-04-01,2018-04-30,Q16,income_at_start,403
Total Adults,adults,2018-04-01,2018-04-30,Q16,income_at_latest_annual_assessment_for_stayers,314
Total Adults,adults,2018-04-01,2018-04-30,Q16,income_at_exit_for_leavers,89
