conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,104,12,1,all_persons,2018-04-01,2018-04-30,Q13c1,without_children,90
Mental Health Disorder,104,12,1,all_persons,2018-04-01,2018-04-30,Q13c1,with_only_children,1
Mental Health Disorder,104,12,1,all_persons,2018-04-01,2018-04-30,Q13c1,unknown_household_type,0
Alcohol Use Disorder,16,0,0,all_persons,2018-04-01,2018-04-30,Q13c1,without_children,16
Alcohol Use Disorder,16,0,0,all_persons,2018-04-01,2018-04-30,Q13c1,with_only_children,0
Alcohol Use Disorder,16,0,0,all_persons,2018-04-01,2018-04-30,Q13c1,unknown_household_type,0
Drug Use Disorder,16,3,0,all_persons,2018-04-01,2018-04-30,Q13c1,without_children,13
Drug Use Disorder,16,3,0,all_persons,2018-04-01,2018-04-30,Q13c1,with_only_children,0
Drug Use Disorder,16,3,0,all_persons,2018-04-01,2018-04-30,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2018-04-01,2018-04-30,Q13c1,without_children,16
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2018-04-01,2018-04-30,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2018-04-01,2018-04-30,Q13c1,unknown_household_type,0
Chronic Health Condition,56,10,4,all_persons,2018-04-01,2018-04-30,Q13c1,without_children,42
Chronic Health Condition,56,10,4,all_persons,2018-04-01,2018-04-30,Q13c1,with_only_children,0
Chronic Health Condition,56,10,4,all_persons,2018-04-01,2018-04-30,Q13c1,unknown_household_type,0
HIV/AIDS,77,0,0,all_persons,2018-04-01,2018-04-30,Q13c1,without_children,76
HIV/AIDS,77,0,0,all_persons,2018-04-01,2018-04-30,Q13c1,with_only_children,1
HIV/AIDS,77,0,0,all_persons,2018-04-01,2018-04-30,Q13c1,unknown_household_type,0
Development Disability,20,4,6,all_persons,2018-04-01,2018-04-30,Q13c1,without_children,10
Development Disability,20,4,6,all_persons,2018-04-01,2018-04-30,Q13c1,with_only_children,0
Development Disability,20,4,6,all_persons,2018-04-01,2018-04-30,Q13c1,unknown_household_type,0
Physical Disability,58,5,0,all_persons,2018-04-01,2018-04-30,Q13c1,without_children,53
Physical Disability,58,5,0,all_persons,2018-04-01,2018-04-30,Q13c1,with_only_children,0
Physical Disability,58,5,0,all_persons,2018-04-01,2018-04-30,Q13c1,unknown_household_type,0
