health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2015-09-01,2015-09-30,Q21,at_start,272
MEDICAID,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,19
MEDICAID,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,73
MEDICARE,all_persons,2015-09-01,2015-09-30,Q21,at_start,51
MEDICARE,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,8
MEDICARE,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,4
State Children's Health Insurance Program,all_persons,2015-09-01,2015-09-30,Q21,at_start,7
State Children's Health Insurance Program,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2015-09-01,2015-09-30,Q21,at_start,4
Veteran's Administration (VA) Medical Services,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,0
Veteran's Administration (VA) Medical Services,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,1
Employer - Provided Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_start,32
Employer - Provided Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,16
Health Insurance obtained through COBRA,all_persons,2015-09-01,2015-09-30,Q21,at_start,1
Health Insurance obtained through COBRA,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,1
Private Pay Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_start,29
Private Pay Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,1
Private Pay Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,3
State Health Insurance for Adults,all_persons,2015-09-01,2015-09-30,Q21,at_start,7
State Health Insurance for Adults,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,1
State Health Insurance for Adults,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,2
Indian Health Services Program,all_persons,2015-09-01,2015-09-30,Q21,at_start,0
Indian Health Services Program,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,0
Other,all_persons,2015-09-01,2015-09-30,Q21,at_start,0
Other,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,0
No Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_start,222
No Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,2
No Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,49
Client Doesn't Know/Client Refused,all_persons,2015-09-01,2015-09-30,Q21,at_start,0
Client Doesn't Know/Client Refused,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2015-09-01,2015-09-30,Q21,at_start,28
Data Not Collected,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,80
Data Not Collected,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,13
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2015-09-01,2015-09-30,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,352
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_start,321
1 Source of Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,15
1 Source of Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,81
More than 1 Source of Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_start,40
More than 1 Source of Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_annual_assessment_for_stayers,7
More than 1 Source of Health Insurance,all_persons,2015-09-01,2015-09-30,Q21,at_exit_for_leavers,9
