count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,251,71,118,all_persons,2015-09-01,2015-09-30,Q13c2,without_children,60
None,251,71,118,all_persons,2015-09-01,2015-09-30,Q13c2,with_only_children,2
None,251,71,118,all_persons,2015-09-01,2015-09-30,Q13c2,unknown_household_type,0
1 Condition,99,16,9,all_persons,2015-09-01,2015-09-30,Q13c2,without_children,74
1 Condition,99,16,9,all_persons,2015-09-01,2015-09-30,Q13c2,with_only_children,0
1 Condition,99,16,9,all_persons,2015-09-01,2015-09-30,Q13c2,unknown_household_type,0
2 Conditions,60,11,3,all_persons,2015-09-01,2015-09-30,Q13c2,without_children,46
2 Conditions,60,11,3,all_persons,2015-09-01,2015-09-30,Q13c2,with_only_children,0
2 Conditions,60,11,3,all_persons,2015-09-01,2015-09-30,Q13c2,unknown_household_type,0
3+ Conditions,32,3,1,all_persons,2015-09-01,2015-09-30,Q13c2,without_children,28
3+ Conditions,32,3,1,all_persons,2015-09-01,2015-09-30,Q13c2,with_only_children,0
3+ Conditions,32,3,1,all_persons,2015-09-01,2015-09-30,Q13c2,unknown_household_type,0
Condition Unknown,9,1,3,all_persons,2015-09-01,2015-09-30,Q13c2,without_children,5
Condition Unknown,9,1,3,all_persons,2015-09-01,2015-09-30,Q13c2,with_only_children,0
Condition Unknown,9,1,3,all_persons,2015-09-01,2015-09-30,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,1,all_persons,2015-09-01,2015-09-30,Q13c2,without_children,0
Client Doesn't Know/Client Refused,1,0,1,all_persons,2015-09-01,2015-09-30,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,1,all_persons,2015-09-01,2015-09-30,Q13c2,unknown_household_type,0
Data Not Collected,4,0,0,all_persons,2015-09-01,2015-09-30,Q13c2,without_children,2
Data Not Collected,4,0,0,all_persons,2015-09-01,2015-09-30,Q13c2,with_only_children,0
Data Not Collected,4,0,0,all_persons,2015-09-01,2015-09-30,Q13c2,unknown_household_type,2
