gender_identity,total,population,start_date,end_date,question,household_type,count
Male,11,veterans,2015-09-01,2015-09-30,Q25c,without_children,8
Male,11,veterans,2015-09-01,2015-09-30,Q25c,with_children_and_adults,3
Male,11,veterans,2015-09-01,2015-09-30,Q25c,unknown_household_type,0
Female,3,veterans,2015-09-01,2015-09-30,Q25c,without_children,1
Female,3,veterans,2015-09-01,2015-09-30,Q25c,with_children_and_adults,2
Female,3,veterans,2015-09-01,2015-09-30,Q25c,unknown_household_type,0
No Single Gender,0,veterans,2015-09-01,2015-09-30,Q25c,without_children,0
No Single Gender,0,veterans,2015-09-01,2015-09-30,Q25c,with_children_and_adults,0
No Single Gender,0,veterans,2015-09-01,2015-09-30,Q25c,unknown_household_type,0
Questioning,0,veterans,2015-09-01,2015-09-30,Q25c,without_children,0
Questioning,0,veterans,2015-09-01,2015-09-30,Q25c,with_children_and_adults,0
Questioning,0,veterans,2015-09-01,2015-09-30,Q25c,unknown_household_type,0
Transgender,0,veterans,2015-09-01,2015-09-30,Q25c,without_children,0
Transgender,0,veterans,2015-09-01,2015-09-30,Q25c,with_children_and_adults,0
Transgender,0,veterans,2015-09-01,2015-09-30,Q25c,unknown_household_type,0
Client Doesn't Know/Client Refused,0,veterans,2015-09-01,2015-09-30,Q25c,without_children,0
Client Doesn't Know/Client Refused,0,veterans,2015-09-01,2015-09-30,Q25c,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,veterans,2015-09-01,2015-09-30,Q25c,unknown_household_type,0
Data Not Collected,0,veterans,2015-09-01,2015-09-30,Q25c,without_children,0
Data Not Collected,0,veterans,2015-09-01,2015-09-30,Q25c,with_children_and_adults,0
Data Not Collected,0,veterans,2015-09-01,2015-09-30,Q25c,unknown_household_type,0
