time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,21,all_persons,2015-09-01,2015-09-30,Q22e,without_children,11
7 days or less,21,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,10
7 days or less,21,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
7 days or less,21,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
8 to 14 days,5,all_persons,2015-09-01,2015-09-30,Q22e,without_children,1
8 to 14 days,5,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,4
8 to 14 days,5,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
8 to 14 days,5,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
15 to 21 days,1,all_persons,2015-09-01,2015-09-30,Q22e,without_children,1
15 to 21 days,1,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,0
15 to 21 days,1,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
15 to 21 days,1,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
22 to 30 days,10,all_persons,2015-09-01,2015-09-30,Q22e,without_children,1
22 to 30 days,10,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,9
22 to 30 days,10,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
22 to 30 days,10,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
31 to 60 days,30,all_persons,2015-09-01,2015-09-30,Q22e,without_children,2
31 to 60 days,30,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,28
31 to 60 days,30,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
31 to 60 days,30,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
61 to 180 days,61,all_persons,2015-09-01,2015-09-30,Q22e,without_children,20
61 to 180 days,61,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,41
61 to 180 days,61,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
61 to 180 days,61,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
181 to 365 days,25,all_persons,2015-09-01,2015-09-30,Q22e,without_children,10
181 to 365 days,25,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,15
181 to 365 days,25,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
181 to 365 days,25,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),18,all_persons,2015-09-01,2015-09-30,Q22e,without_children,12
366-730 days (1-2 years),18,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,6
366-730 days (1-2 years),18,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
366-730 days (1-2 years),18,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
731 days or more,10,all_persons,2015-09-01,2015-09-30,Q22e,without_children,8
731 days or more,10,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,2
731 days or more,10,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
731 days or more,10,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
Total (persons moved into housing),181,all_persons,2015-09-01,2015-09-30,Q22e,without_children,66
Total (persons moved into housing),181,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,115
Total (persons moved into housing),181,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
Total (persons moved into housing),181,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
Not yet moved into housing,35,all_persons,2015-09-01,2015-09-30,Q22e,without_children,11
Not yet moved into housing,35,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,24
Not yet moved into housing,35,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
Not yet moved into housing,35,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
Data not collected,87,all_persons,2015-09-01,2015-09-30,Q22e,without_children,53
Data not collected,87,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,34
Data not collected,87,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
Data not collected,87,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
Total persons,303,all_persons,2015-09-01,2015-09-30,Q22e,without_children,130
Total persons,303,all_persons,2015-09-01,2015-09-30,Q22e,with_children_and_adults,173
Total persons,303,all_persons,2015-09-01,2015-09-30,Q22e,with_only_children,0
Total persons,303,all_persons,2015-09-01,2015-09-30,Q22e,unknown_household_type,0
