count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,367,108,172,start,2015-09-01,2015-09-30,Q13a2,without_children,83
None,367,108,172,start,2015-09-01,2015-09-30,Q13a2,with_only_children,4
None,367,108,172,start,2015-09-01,2015-09-30,Q13a2,unknown_household_type,0
1 Condition,122,22,15,start,2015-09-01,2015-09-30,Q13a2,without_children,85
1 Condition,122,22,15,start,2015-09-01,2015-09-30,Q13a2,with_only_children,0
1 Condition,122,22,15,start,2015-09-01,2015-09-30,Q13a2,unknown_household_type,0
2 Conditions,70,13,5,start,2015-09-01,2015-09-30,Q13a2,without_children,52
2 Conditions,70,13,5,start,2015-09-01,2015-09-30,Q13a2,with_only_children,0
2 Conditions,70,13,5,start,2015-09-01,2015-09-30,Q13a2,unknown_household_type,0
3+ Conditions,32,4,1,start,2015-09-01,2015-09-30,Q13a2,without_children,27
3+ Conditions,32,4,1,start,2015-09-01,2015-09-30,Q13a2,with_only_children,0
3+ Conditions,32,4,1,start,2015-09-01,2015-09-30,Q13a2,unknown_household_type,0
Condition Unknown,11,2,3,start,2015-09-01,2015-09-30,Q13a2,without_children,6
Condition Unknown,11,2,3,start,2015-09-01,2015-09-30,Q13a2,with_only_children,0
Condition Unknown,11,2,3,start,2015-09-01,2015-09-30,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,1,start,2015-09-01,2015-09-30,Q13a2,without_children,0
Client Doesn't Know/Client Refused,1,0,1,start,2015-09-01,2015-09-30,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,1,start,2015-09-01,2015-09-30,Q13a2,unknown_household_type,0
Data Not Collected,5,0,1,start,2015-09-01,2015-09-30,Q13a2,without_children,2
Data Not Collected,5,0,1,start,2015-09-01,2015-09-30,Q13a2,with_only_children,0
Data Not Collected,5,0,1,start,2015-09-01,2015-09-30,Q13a2,unknown_household_type,2
