conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_start,50
Mental Health Disorder,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_latest_assessment_for_stayers,47
Mental Health Disorder,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_exit_for_leavers,3
Alcohol Use Disorder,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_start,15
Alcohol Use Disorder,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_latest_assessment_for_stayers,14
Alcohol Use Disorder,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_exit_for_leavers,1
Drug Use Disorder,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_start,4
Drug Use Disorder,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_latest_assessment_for_stayers,4
Drug Use Disorder,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_start,10
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_latest_assessment_for_stayers,9
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_exit_for_leavers,1
Chronic Health Condition,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_start,31
Chronic Health Condition,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_latest_assessment_for_stayers,30
Chronic Health Condition,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_exit_for_leavers,1
HIV/AIDS,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_start,12
Development Disability,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_latest_assessment_for_stayers,12
Development Disability,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_exit_for_leavers,1
Physical Disability,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_start,33
Physical Disability,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_latest_assessment_for_stayers,27
Physical Disability,chronically_homeless,2019-04-01,2019-04-30,Q26e,conditions_at_exit_for_leavers,6
