dv_fleeing,total,population,start_date,end_date,question,household_type,count
Yes,47,all_persons,2019-04-01,2019-04-30,Q14b,without_children,32
Yes,47,all_persons,2019-04-01,2019-04-30,Q14b,with_children_and_adults,15
Yes,47,all_persons,2019-04-01,2019-04-30,Q14b,with_only_children,0
Yes,47,all_persons,2019-04-01,2019-04-30,Q14b,unknown_household_type,0
No,160,all_persons,2019-04-01,2019-04-30,Q14b,without_children,134
No,160,all_persons,2019-04-01,2019-04-30,Q14b,with_children_and_adults,26
No,160,all_persons,2019-04-01,2019-04-30,Q14b,with_only_children,0
No,160,all_persons,2019-04-01,2019-04-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q14b,unknown_household_type,0
Data Not Collected,6,all_persons,2019-04-01,2019-04-30,Q14b,without_children,5
Data Not Collected,6,all_persons,2019-04-01,2019-04-30,Q14b,with_children_and_adults,1
Data Not Collected,6,all_persons,2019-04-01,2019-04-30,Q14b,with_only_children,0
Data Not Collected,6,all_persons,2019-04-01,2019-04-30,Q14b,unknown_household_type,0
