count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,471,84,160,all_persons,2019-04-01,2019-04-30,Q13a2,without_children,212
None,471,84,160,all_persons,2019-04-01,2019-04-30,Q13a2,with_only_children,9
None,471,84,160,all_persons,2019-04-01,2019-04-30,Q13a2,unknown_household_type,6
1 Condition,211,31,5,all_persons,2019-04-01,2019-04-30,Q13a2,without_children,174
1 Condition,211,31,5,all_persons,2019-04-01,2019-04-30,Q13a2,with_only_children,0
1 Condition,211,31,5,all_persons,2019-04-01,2019-04-30,Q13a2,unknown_household_type,1
2 Conditions,86,9,3,all_persons,2019-04-01,2019-04-30,Q13a2,without_children,74
2 Conditions,86,9,3,all_persons,2019-04-01,2019-04-30,Q13a2,with_only_children,0
2 Conditions,86,9,3,all_persons,2019-04-01,2019-04-30,Q13a2,unknown_household_type,0
3+ Conditions,64,3,0,all_persons,2019-04-01,2019-04-30,Q13a2,without_children,61
3+ Conditions,64,3,0,all_persons,2019-04-01,2019-04-30,Q13a2,with_only_children,0
3+ Conditions,64,3,0,all_persons,2019-04-01,2019-04-30,Q13a2,unknown_household_type,0
Condition Unknown,63,0,2,all_persons,2019-04-01,2019-04-30,Q13a2,without_children,61
Condition Unknown,63,0,2,all_persons,2019-04-01,2019-04-30,Q13a2,with_only_children,0
Condition Unknown,63,0,2,all_persons,2019-04-01,2019-04-30,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2019-04-01,2019-04-30,Q13a2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2019-04-01,2019-04-30,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2019-04-01,2019-04-30,Q13a2,unknown_household_type,0
Data Not Collected,23,1,8,all_persons,2019-04-01,2019-04-30,Q13a2,without_children,11
Data Not Collected,23,1,8,all_persons,2019-04-01,2019-04-30,Q13a2,with_only_children,2
Data Not Collected,23,1,8,all_persons,2019-04-01,2019-04-30,Q13a2,unknown_household_type,1
