gender_identity,total,population,start_date,end_date,question,household_type,count
Male,210,adults,2016-06-01,2016-06-30,Q10a,without_children,174
Male,210,adults,2016-06-01,2016-06-30,Q10a,with_children_and_adults,34
Male,210,adults,2016-06-01,2016-06-30,Q10a,unknown_household_type,2
Female,165,adults,2016-06-01,2016-06-30,Q10a,without_children,88
Female,165,adults,2016-06-01,2016-06-30,Q10a,with_children_and_adults,76
Female,165,adults,2016-06-01,2016-06-30,Q10a,unknown_household_type,1
No Single Gender,0,adults,2016-06-01,2016-06-30,Q10a,without_children,0
No Single Gender,0,adults,2016-06-01,2016-06-30,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2016-06-01,2016-06-30,Q10a,unknown_household_type,0
Questioning,0,adults,2016-06-01,2016-06-30,Q10a,without_children,0
Questioning,0,adults,2016-06-01,2016-06-30,Q10a,with_children_and_adults,0
Questioning,0,adults,2016-06-01,2016-06-30,Q10a,unknown_household_type,0
Transgender,3,adults,2016-06-01,2016-06-30,Q10a,without_children,3
Transgender,3,adults,2016-06-01,2016-06-30,Q10a,with_children_and_adults,0
Transgender,3,adults,2016-06-01,2016-06-30,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2016-06-01,2016-06-30,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2016-06-01,2016-06-30,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2016-06-01,2016-06-30,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2016-06-01,2016-06-30,Q10a,without_children,0
Data Not Collected,0,adults,2016-06-01,2016-06-30,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2016-06-01,2016-06-30,Q10a,unknown_household_type,0
