conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,115,15,4,all_persons,2018-02-01,2018-02-28,Q13c1,without_children,94
Mental Health Disorder,115,15,4,all_persons,2018-02-01,2018-02-28,Q13c1,with_only_children,2
Mental Health Disorder,115,15,4,all_persons,2018-02-01,2018-02-28,Q13c1,unknown_household_type,0
Alcohol Use Disorder,15,0,0,all_persons,2018-02-01,2018-02-28,Q13c1,without_children,15
Alcohol Use Disorder,15,0,0,all_persons,2018-02-01,2018-02-28,Q13c1,with_only_children,0
Alcohol Use Disorder,15,0,0,all_persons,2018-02-01,2018-02-28,Q13c1,unknown_household_type,0
Drug Use Disorder,12,3,0,all_persons,2018-02-01,2018-02-28,Q13c1,without_children,9
Drug Use Disorder,12,3,0,all_persons,2018-02-01,2018-02-28,Q13c1,with_only_children,0
Drug Use Disorder,12,3,0,all_persons,2018-02-01,2018-02-28,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2018-02-01,2018-02-28,Q13c1,without_children,15
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2018-02-01,2018-02-28,Q13c1,with_only_children,1
Both Alcohol and Drug Use Disorders,17,1,0,all_persons,2018-02-01,2018-02-28,Q13c1,unknown_household_type,0
Chronic Health Condition,63,13,4,all_persons,2018-02-01,2018-02-28,Q13c1,without_children,46
Chronic Health Condition,63,13,4,all_persons,2018-02-01,2018-02-28,Q13c1,with_only_children,0
Chronic Health Condition,63,13,4,all_persons,2018-02-01,2018-02-28,Q13c1,unknown_household_type,0
HIV/AIDS,77,0,0,all_persons,2018-02-01,2018-02-28,Q13c1,without_children,76
HIV/AIDS,77,0,0,all_persons,2018-02-01,2018-02-28,Q13c1,with_only_children,1
HIV/AIDS,77,0,0,all_persons,2018-02-01,2018-02-28,Q13c1,unknown_household_type,0
Development Disability,24,5,7,all_persons,2018-02-01,2018-02-28,Q13c1,without_children,12
Development Disability,24,5,7,all_persons,2018-02-01,2018-02-28,Q13c1,with_only_children,0
Development Disability,24,5,7,all_persons,2018-02-01,2018-02-28,Q13c1,unknown_household_type,0
Physical Disability,73,9,0,all_persons,2018-02-01,2018-02-28,Q13c1,without_children,64
Physical Disability,73,9,0,all_persons,2018-02-01,2018-02-28,Q13c1,with_only_children,0
Physical Disability,73,9,0,all_persons,2018-02-01,2018-02-28,Q13c1,unknown_household_type,0
