income_range,population,start_date,end_date,question,status,count
No Income,adults,2018-02-01,2018-02-28,Q16,income_at_start,156
No Income,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,7
No Income,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,31
$1 -  $150,adults,2018-02-01,2018-02-28,Q16,income_at_start,3
$1 -  $150,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,1
$1 -  $150,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2018-02-01,2018-02-28,Q16,income_at_start,6
$151 - $250,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,1
$251 - $500,adults,2018-02-01,2018-02-28,Q16,income_at_start,17
$251 - $500,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,0
$251 - $500,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,1
$501 - $1000,adults,2018-02-01,2018-02-28,Q16,income_at_start,82
$501 - $1000,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,13
$501 - $1000,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,17
$1001 - $1500,adults,2018-02-01,2018-02-28,Q16,income_at_start,61
$1001 - $1500,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,11
$1001 - $1500,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,10
$1501 - $2000,adults,2018-02-01,2018-02-28,Q16,income_at_start,36
$1501 - $2000,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,5
$1501 - $2000,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,7
$2001+,adults,2018-02-01,2018-02-28,Q16,income_at_start,32
$2001+,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,4
$2001+,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,11
Client Doesn't Know/Client Refused,adults,2018-02-01,2018-02-28,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,1
Data Not Collected,adults,2018-02-01,2018-02-28,Q16,income_at_start,42
Data Not Collected,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,5
Data Not Collected,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,8
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2018-02-01,2018-02-28,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,235
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2018-02-01,2018-02-28,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,66
Number of Adult Stayers without Required Annual Assessment,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2018-02-01,2018-02-28,Q16,income_at_start,435
Total Adults,adults,2018-02-01,2018-02-28,Q16,income_at_latest_annual_assessment_for_stayers,347
Total Adults,adults,2018-02-01,2018-02-28,Q16,income_at_exit_for_leavers,88
