gender_identity,total,population,start_date,end_date,question,household_type,count
Male,86,children,2018-02-01,2018-02-28,Q10b,with_children_and_adults,81
Male,86,children,2018-02-01,2018-02-28,Q10b,with_only_children,5
Male,86,children,2018-02-01,2018-02-28,Q10b,unknown_household_type,0
Female,64,children,2018-02-01,2018-02-28,Q10b,with_children_and_adults,56
Female,64,children,2018-02-01,2018-02-28,Q10b,with_only_children,8
Female,64,children,2018-02-01,2018-02-28,Q10b,unknown_household_type,0
No Single Gender,0,children,2018-02-01,2018-02-28,Q10b,with_children_and_adults,0
No Single Gender,0,children,2018-02-01,2018-02-28,Q10b,with_only_children,0
No Single Gender,0,children,2018-02-01,2018-02-28,Q10b,unknown_household_type,0
Questioning,0,children,2018-02-01,2018-02-28,Q10b,with_children_and_adults,0
Questioning,0,children,2018-02-01,2018-02-28,Q10b,with_only_children,0
Questioning,0,children,2018-02-01,2018-02-28,Q10b,unknown_household_type,0
Transgender,0,children,2018-02-01,2018-02-28,Q10b,with_children_and_adults,0
Transgender,0,children,2018-02-01,2018-02-28,Q10b,with_only_children,0
Transgender,0,children,2018-02-01,2018-02-28,Q10b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,children,2018-02-01,2018-02-28,Q10b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,children,2018-02-01,2018-02-28,Q10b,with_only_children,0
Client Doesn't Know/Client Refused,0,children,2018-02-01,2018-02-28,Q10b,unknown_household_type,0
Data Not Collected,0,children,2018-02-01,2018-02-28,Q10b,with_children_and_adults,0
Data Not Collected,0,children,2018-02-01,2018-02-28,Q10b,with_only_children,0
Data Not Collected,0,children,2018-02-01,2018-02-28,Q10b,unknown_household_type,0
