income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2018-02-01,2018-02-28,Q17,income_at_start,115
Earned Income,adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,7
Earned Income,adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,30
Unemployment Insurance,adults,2018-02-01,2018-02-28,Q17,income_at_start,1
Unemployment Insurance,adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2018-02-01,2018-02-28,Q17,income_at_start,73
Supplemental Security Income (SSI),adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,19
Supplemental Security Income (SSI),adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,15
Social Security Disability Insurance (SSDI),adults,2018-02-01,2018-02-28,Q17,income_at_start,53
Social Security Disability Insurance (SSDI),adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,11
Social Security Disability Insurance (SSDI),adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,9
VA Service - Connected Disability Compensation,adults,2018-02-01,2018-02-28,Q17,income_at_start,6
VA Service - Connected Disability Compensation,adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,4
VA Service - Connected Disability Compensation,adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2018-02-01,2018-02-28,Q17,income_at_start,5
VA Non-Service Connected Disability Pension,adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Non-Service Connected Disability Pension,adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,2
Private Disability Insurance,adults,2018-02-01,2018-02-28,Q17,income_at_start,0
Private Disability Insurance,adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2018-02-01,2018-02-28,Q17,income_at_start,0
Worker's Compensation,adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2018-02-01,2018-02-28,Q17,income_at_start,18
Temporary Assistance for Needy Families (TANF),adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,4
General Assistance (GA),adults,2018-02-01,2018-02-28,Q17,income_at_start,0
General Assistance (GA),adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2018-02-01,2018-02-28,Q17,income_at_start,4
Retirement Income from Social Security,adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,2
Retirement Income from Social Security,adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,0
Pension or retirement income from a former job,adults,2018-02-01,2018-02-28,Q17,income_at_start,1
Pension or retirement income from a former job,adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,1
Child Support,adults,2018-02-01,2018-02-28,Q17,income_at_start,12
Child Support,adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,2
Alimony and other spousal support,adults,2018-02-01,2018-02-28,Q17,income_at_start,1
Alimony and other spousal support,adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,0
Other Source,adults,2018-02-01,2018-02-28,Q17,income_at_start,2
Other Source,adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,1
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-02-01,2018-02-28,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-02-01,2018-02-28,Q17,income_at_latest_annual_assessment_for_stayers,46
Adults with Income Information at Start and Annual Assessment/Exit,adults,2018-02-01,2018-02-28,Q17,income_at_exit_for_leavers,0
