ch_status_persons,total,population,start_date,end_date,question,household_type,count
Chronically Homeless ,104,all_persons,2019-08-01,2019-08-31,Q26b,without_children,92
Chronically Homeless ,104,all_persons,2019-08-01,2019-08-31,Q26b,with_children_and_adults,12
Chronically Homeless ,104,all_persons,2019-08-01,2019-08-31,Q26b,with_only_children,0
Chronically Homeless ,104,all_persons,2019-08-01,2019-08-31,Q26b,unknown_household_type,0
Not Chronically Homeless,1066,all_persons,2019-08-01,2019-08-31,Q26b,without_children,469
Not Chronically Homeless,1066,all_persons,2019-08-01,2019-08-31,Q26b,with_children_and_adults,576
Not Chronically Homeless,1066,all_persons,2019-08-01,2019-08-31,Q26b,with_only_children,15
Not Chronically Homeless,1066,all_persons,2019-08-01,2019-08-31,Q26b,unknown_household_type,6
Client Doesn't Know/Client Refused,6,all_persons,2019-08-01,2019-08-31,Q26b,without_children,6
Client Doesn't Know/Client Refused,6,all_persons,2019-08-01,2019-08-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_persons,2019-08-01,2019-08-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,6,all_persons,2019-08-01,2019-08-31,Q26b,unknown_household_type,0
Data Not Collected,15,all_persons,2019-08-01,2019-08-31,Q26b,without_children,12
Data Not Collected,15,all_persons,2019-08-01,2019-08-31,Q26b,with_children_and_adults,3
Data Not Collected,15,all_persons,2019-08-01,2019-08-31,Q26b,with_only_children,0
Data Not Collected,15,all_persons,2019-08-01,2019-08-31,Q26b,unknown_household_type,0
