count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,466,119,226,all_persons,2019-08-01,2019-08-31,Q13c2,without_children,104
None,466,119,226,all_persons,2019-08-01,2019-08-31,Q13c2,with_only_children,12
None,466,119,226,all_persons,2019-08-01,2019-08-31,Q13c2,unknown_household_type,5
1 Condition,160,28,6,all_persons,2019-08-01,2019-08-31,Q13c2,without_children,126
1 Condition,160,28,6,all_persons,2019-08-01,2019-08-31,Q13c2,with_only_children,0
1 Condition,160,28,6,all_persons,2019-08-01,2019-08-31,Q13c2,unknown_household_type,0
2 Conditions,74,9,2,all_persons,2019-08-01,2019-08-31,Q13c2,without_children,63
2 Conditions,74,9,2,all_persons,2019-08-01,2019-08-31,Q13c2,with_only_children,0
2 Conditions,74,9,2,all_persons,2019-08-01,2019-08-31,Q13c2,unknown_household_type,0
3+ Conditions,53,5,0,all_persons,2019-08-01,2019-08-31,Q13c2,without_children,48
3+ Conditions,53,5,0,all_persons,2019-08-01,2019-08-31,Q13c2,with_only_children,0
3+ Conditions,53,5,0,all_persons,2019-08-01,2019-08-31,Q13c2,unknown_household_type,0
Condition Unknown,5,1,0,all_persons,2019-08-01,2019-08-31,Q13c2,without_children,4
Condition Unknown,5,1,0,all_persons,2019-08-01,2019-08-31,Q13c2,with_only_children,0
Condition Unknown,5,1,0,all_persons,2019-08-01,2019-08-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2019-08-01,2019-08-31,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2019-08-01,2019-08-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2019-08-01,2019-08-31,Q13c2,unknown_household_type,0
Data Not Collected,31,5,18,all_persons,2019-08-01,2019-08-31,Q13c2,without_children,5
Data Not Collected,31,5,18,all_persons,2019-08-01,2019-08-31,Q13c2,with_only_children,2
Data Not Collected,31,5,18,all_persons,2019-08-01,2019-08-31,Q13c2,unknown_household_type,1
