conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,141,25,2,all_persons,2019-08-01,2019-08-31,Q13c1,without_children,114
Mental Health Disorder,141,25,2,all_persons,2019-08-01,2019-08-31,Q13c1,with_only_children,0
Mental Health Disorder,141,25,2,all_persons,2019-08-01,2019-08-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,31,0,0,all_persons,2019-08-01,2019-08-31,Q13c1,without_children,31
Alcohol Use Disorder,31,0,0,all_persons,2019-08-01,2019-08-31,Q13c1,with_only_children,0
Alcohol Use Disorder,31,0,0,all_persons,2019-08-01,2019-08-31,Q13c1,unknown_household_type,0
Drug Use Disorder,16,3,0,all_persons,2019-08-01,2019-08-31,Q13c1,without_children,13
Drug Use Disorder,16,3,0,all_persons,2019-08-01,2019-08-31,Q13c1,with_only_children,0
Drug Use Disorder,16,3,0,all_persons,2019-08-01,2019-08-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,21,0,0,all_persons,2019-08-01,2019-08-31,Q13c1,without_children,21
Both Alcohol and Drug Use Disorders,21,0,0,all_persons,2019-08-01,2019-08-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,21,0,0,all_persons,2019-08-01,2019-08-31,Q13c1,unknown_household_type,0
Chronic Health Condition,66,10,2,all_persons,2019-08-01,2019-08-31,Q13c1,without_children,54
Chronic Health Condition,66,10,2,all_persons,2019-08-01,2019-08-31,Q13c1,with_only_children,0
Chronic Health Condition,66,10,2,all_persons,2019-08-01,2019-08-31,Q13c1,unknown_household_type,0
HIV/AIDS,83,7,0,all_persons,2019-08-01,2019-08-31,Q13c1,without_children,76
HIV/AIDS,83,7,0,all_persons,2019-08-01,2019-08-31,Q13c1,with_only_children,0
HIV/AIDS,83,7,0,all_persons,2019-08-01,2019-08-31,Q13c1,unknown_household_type,0
Development Disability,34,5,5,all_persons,2019-08-01,2019-08-31,Q13c1,without_children,24
Development Disability,34,5,5,all_persons,2019-08-01,2019-08-31,Q13c1,with_only_children,0
Development Disability,34,5,5,all_persons,2019-08-01,2019-08-31,Q13c1,unknown_household_type,0
Physical Disability,74,12,1,all_persons,2019-08-01,2019-08-31,Q13c1,without_children,61
Physical Disability,74,12,1,all_persons,2019-08-01,2019-08-31,Q13c1,with_only_children,0
Physical Disability,74,12,1,all_persons,2019-08-01,2019-08-31,Q13c1,unknown_household_type,0
