conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_start,50
Mental Health Disorder,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_latest_assessment_for_stayers,44
Mental Health Disorder,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_exit_for_leavers,3
Alcohol Use Disorder,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_start,16
Alcohol Use Disorder,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_latest_assessment_for_stayers,15
Alcohol Use Disorder,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_exit_for_leavers,1
Drug Use Disorder,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_start,9
Drug Use Disorder,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_latest_assessment_for_stayers,9
Drug Use Disorder,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_start,11
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_latest_assessment_for_stayers,10
Both Alcohol and Drug Use Disorders,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_start,26
Chronic Health Condition,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_latest_assessment_for_stayers,25
Chronic Health Condition,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_exit_for_leavers,1
HIV/AIDS,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_start,13
Development Disability,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_latest_assessment_for_stayers,13
Development Disability,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_exit_for_leavers,1
Physical Disability,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_start,32
Physical Disability,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_latest_assessment_for_stayers,26
Physical Disability,chronically_homeless,2019-02-01,2019-02-28,Q26e,conditions_at_exit_for_leavers,6
