gender_identity,total,population,start_date,end_date,question,household_type,count
Male,344,adults,2019-02-01,2019-02-28,Q10a,without_children,310
Male,344,adults,2019-02-01,2019-02-28,Q10a,with_children_and_adults,34
Male,344,adults,2019-02-01,2019-02-28,Q10a,unknown_household_type,0
Female,383,adults,2019-02-01,2019-02-28,Q10a,without_children,274
Female,383,adults,2019-02-01,2019-02-28,Q10a,with_children_and_adults,108
Female,383,adults,2019-02-01,2019-02-28,Q10a,unknown_household_type,1
No Single Gender,0,adults,2019-02-01,2019-02-28,Q10a,without_children,0
No Single Gender,0,adults,2019-02-01,2019-02-28,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2019-02-01,2019-02-28,Q10a,unknown_household_type,0
Questioning,0,adults,2019-02-01,2019-02-28,Q10a,without_children,0
Questioning,0,adults,2019-02-01,2019-02-28,Q10a,with_children_and_adults,0
Questioning,0,adults,2019-02-01,2019-02-28,Q10a,unknown_household_type,0
Transgender,0,adults,2019-02-01,2019-02-28,Q10a,without_children,0
Transgender,0,adults,2019-02-01,2019-02-28,Q10a,with_children_and_adults,0
Transgender,0,adults,2019-02-01,2019-02-28,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2019-02-01,2019-02-28,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2019-02-01,2019-02-28,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2019-02-01,2019-02-28,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2019-02-01,2019-02-28,Q10a,without_children,0
Data Not Collected,0,adults,2019-02-01,2019-02-28,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2019-02-01,2019-02-28,Q10a,unknown_household_type,0
