count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,217,32,52,all_persons,2019-02-01,2019-02-28,Q13b2,without_children,132
None,217,32,52,all_persons,2019-02-01,2019-02-28,Q13b2,with_only_children,0
None,217,32,52,all_persons,2019-02-01,2019-02-28,Q13b2,unknown_household_type,1
1 Condition,65,5,6,all_persons,2019-02-01,2019-02-28,Q13b2,without_children,54
1 Condition,65,5,6,all_persons,2019-02-01,2019-02-28,Q13b2,with_only_children,0
1 Condition,65,5,6,all_persons,2019-02-01,2019-02-28,Q13b2,unknown_household_type,0
2 Conditions,27,2,0,all_persons,2019-02-01,2019-02-28,Q13b2,without_children,25
2 Conditions,27,2,0,all_persons,2019-02-01,2019-02-28,Q13b2,with_only_children,0
2 Conditions,27,2,0,all_persons,2019-02-01,2019-02-28,Q13b2,unknown_household_type,0
3+ Conditions,11,0,1,all_persons,2019-02-01,2019-02-28,Q13b2,without_children,10
3+ Conditions,11,0,1,all_persons,2019-02-01,2019-02-28,Q13b2,with_only_children,0
3+ Conditions,11,0,1,all_persons,2019-02-01,2019-02-28,Q13b2,unknown_household_type,0
Condition Unknown,24,0,1,all_persons,2019-02-01,2019-02-28,Q13b2,without_children,23
Condition Unknown,24,0,1,all_persons,2019-02-01,2019-02-28,Q13b2,with_only_children,0
Condition Unknown,24,0,1,all_persons,2019-02-01,2019-02-28,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2019-02-01,2019-02-28,Q13b2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2019-02-01,2019-02-28,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2019-02-01,2019-02-28,Q13b2,unknown_household_type,0
Data Not Collected,2,0,0,all_persons,2019-02-01,2019-02-28,Q13b2,without_children,2
Data Not Collected,2,0,0,all_persons,2019-02-01,2019-02-28,Q13b2,with_only_children,0
Data Not Collected,2,0,0,all_persons,2019-02-01,2019-02-28,Q13b2,unknown_household_type,0
