gender_identity,total,population,start_date,end_date,question,household_type,count
Male,29,youth,2019-02-01,2019-02-28,Q27c,without_children,18
Male,29,youth,2019-02-01,2019-02-28,Q27c,with_children_and_adults,4
Male,29,youth,2019-02-01,2019-02-28,Q27c,with_only_children,7
Male,29,youth,2019-02-01,2019-02-28,Q27c,unknown_household_type,0
Female,38,youth,2019-02-01,2019-02-28,Q27c,without_children,25
Female,38,youth,2019-02-01,2019-02-28,Q27c,with_children_and_adults,12
Female,38,youth,2019-02-01,2019-02-28,Q27c,with_only_children,1
Female,38,youth,2019-02-01,2019-02-28,Q27c,unknown_household_type,0
No Single Gender,0,youth,2019-02-01,2019-02-28,Q27c,without_children,0
No Single Gender,0,youth,2019-02-01,2019-02-28,Q27c,with_children_and_adults,0
No Single Gender,0,youth,2019-02-01,2019-02-28,Q27c,with_only_children,0
No Single Gender,0,youth,2019-02-01,2019-02-28,Q27c,unknown_household_type,0
Questioning,0,youth,2019-02-01,2019-02-28,Q27c,without_children,0
Questioning,0,youth,2019-02-01,2019-02-28,Q27c,with_children_and_adults,0
Questioning,0,youth,2019-02-01,2019-02-28,Q27c,with_only_children,0
Questioning,0,youth,2019-02-01,2019-02-28,Q27c,unknown_household_type,0
Transgender,0,youth,2019-02-01,2019-02-28,Q27c,without_children,0
Transgender,0,youth,2019-02-01,2019-02-28,Q27c,with_children_and_adults,0
Transgender,0,youth,2019-02-01,2019-02-28,Q27c,with_only_children,0
Transgender,0,youth,2019-02-01,2019-02-28,Q27c,unknown_household_type,0
Client Doesn't Know/Client Refused,0,youth,2019-02-01,2019-02-28,Q27c,without_children,0
Client Doesn't Know/Client Refused,0,youth,2019-02-01,2019-02-28,Q27c,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,youth,2019-02-01,2019-02-28,Q27c,with_only_children,0
Client Doesn't Know/Client Refused,0,youth,2019-02-01,2019-02-28,Q27c,unknown_household_type,0
Data Not Collected,0,youth,2019-02-01,2019-02-28,Q27c,without_children,0
Data Not Collected,0,youth,2019-02-01,2019-02-28,Q27c,with_children_and_adults,0
Data Not Collected,0,youth,2019-02-01,2019-02-28,Q27c,with_only_children,0
Data Not Collected,0,youth,2019-02-01,2019-02-28,Q27c,unknown_household_type,0
