income_range,population,start_date,end_date,question,status,count
No Income,adults,2016-03-01,2016-03-31,Q16,income_at_start,171
No Income,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,9
No Income,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,53
$1 -  $150,adults,2016-03-01,2016-03-31,Q16,income_at_start,0
$1 -  $150,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2016-03-01,2016-03-31,Q16,income_at_start,4
$151 - $250,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2016-03-01,2016-03-31,Q16,income_at_start,19
$251 - $500,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$251 - $500,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,5
$501 - $1000,adults,2016-03-01,2016-03-31,Q16,income_at_start,81
$501 - $1000,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,13
$501 - $1000,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,22
$1001 - $1500,adults,2016-03-01,2016-03-31,Q16,income_at_start,62
$1001 - $1500,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,5
$1001 - $1500,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,13
$1501 - $2000,adults,2016-03-01,2016-03-31,Q16,income_at_start,31
$1501 - $2000,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$1501 - $2000,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,10
$2001+,adults,2016-03-01,2016-03-31,Q16,income_at_start,36
$2001+,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,3
$2001+,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,11
Client Doesn't Know/Client Refused,adults,2016-03-01,2016-03-31,Q16,income_at_start,1
Client Doesn't Know/Client Refused,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2016-03-01,2016-03-31,Q16,income_at_start,45
Data Not Collected,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,1
Data Not Collected,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,5
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-03-01,2016-03-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,225
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-03-01,2016-03-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,72
Number of Adult Stayers without Required Annual Assessment,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2016-03-01,2016-03-31,Q16,income_at_start,450
Total Adults,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,331
Total Adults,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,119
