conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,99,10,3,stayers,2016-03-01,2016-03-31,Q13c1,without_children,86
Mental Health Disorder,99,10,3,stayers,2016-03-01,2016-03-31,Q13c1,with_only_children,0
Mental Health Disorder,99,10,3,stayers,2016-03-01,2016-03-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,16,0,0,stayers,2016-03-01,2016-03-31,Q13c1,without_children,16
Alcohol Use Disorder,16,0,0,stayers,2016-03-01,2016-03-31,Q13c1,with_only_children,0
Alcohol Use Disorder,16,0,0,stayers,2016-03-01,2016-03-31,Q13c1,unknown_household_type,0
Drug Use Disorder,6,1,0,stayers,2016-03-01,2016-03-31,Q13c1,without_children,5
Drug Use Disorder,6,1,0,stayers,2016-03-01,2016-03-31,Q13c1,with_only_children,0
Drug Use Disorder,6,1,0,stayers,2016-03-01,2016-03-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,20,1,0,stayers,2016-03-01,2016-03-31,Q13c1,without_children,19
Both Alcohol and Drug Use Disorders,20,1,0,stayers,2016-03-01,2016-03-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,20,1,0,stayers,2016-03-01,2016-03-31,Q13c1,unknown_household_type,0
Chronic Health Condition,49,7,4,stayers,2016-03-01,2016-03-31,Q13c1,without_children,38
Chronic Health Condition,49,7,4,stayers,2016-03-01,2016-03-31,Q13c1,with_only_children,0
Chronic Health Condition,49,7,4,stayers,2016-03-01,2016-03-31,Q13c1,unknown_household_type,0
HIV/AIDS,89,2,0,stayers,2016-03-01,2016-03-31,Q13c1,without_children,87
HIV/AIDS,89,2,0,stayers,2016-03-01,2016-03-31,Q13c1,with_only_children,0
HIV/AIDS,89,2,0,stayers,2016-03-01,2016-03-31,Q13c1,unknown_household_type,0
Development Disability,20,3,7,stayers,2016-03-01,2016-03-31,Q13c1,without_children,10
Development Disability,20,3,7,stayers,2016-03-01,2016-03-31,Q13c1,with_only_children,0
Development Disability,20,3,7,stayers,2016-03-01,2016-03-31,Q13c1,unknown_household_type,0
Physical Disability,56,3,2,stayers,2016-03-01,2016-03-31,Q13c1,without_children,51
Physical Disability,56,3,2,stayers,2016-03-01,2016-03-31,Q13c1,with_only_children,0
Physical Disability,56,3,2,stayers,2016-03-01,2016-03-31,Q13c1,unknown_household_type,0
