gender_identity,total,population,start_date,end_date,question,household_type,count
Male,257,adults,2016-03-01,2016-03-31,Q10a,without_children,220
Male,257,adults,2016-03-01,2016-03-31,Q10a,with_children_and_adults,36
Male,257,adults,2016-03-01,2016-03-31,Q10a,unknown_household_type,1
Female,188,adults,2016-03-01,2016-03-31,Q10a,without_children,119
Female,188,adults,2016-03-01,2016-03-31,Q10a,with_children_and_adults,69
Female,188,adults,2016-03-01,2016-03-31,Q10a,unknown_household_type,0
No Single Gender,0,adults,2016-03-01,2016-03-31,Q10a,without_children,0
No Single Gender,0,adults,2016-03-01,2016-03-31,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2016-03-01,2016-03-31,Q10a,unknown_household_type,0
Questioning,0,adults,2016-03-01,2016-03-31,Q10a,without_children,0
Questioning,0,adults,2016-03-01,2016-03-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2016-03-01,2016-03-31,Q10a,unknown_household_type,0
Transgender,4,adults,2016-03-01,2016-03-31,Q10a,without_children,4
Transgender,4,adults,2016-03-01,2016-03-31,Q10a,with_children_and_adults,0
Transgender,4,adults,2016-03-01,2016-03-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2016-03-01,2016-03-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2016-03-01,2016-03-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2016-03-01,2016-03-31,Q10a,unknown_household_type,0
Data Not Collected,1,adults,2016-03-01,2016-03-31,Q10a,without_children,0
Data Not Collected,1,adults,2016-03-01,2016-03-31,Q10a,with_children_and_adults,1
Data Not Collected,1,adults,2016-03-01,2016-03-31,Q10a,unknown_household_type,0
