count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,563,106,199,all_persons,2021-03-01,2021-03-31,Q13a2,without_children,235
None,563,106,199,all_persons,2021-03-01,2021-03-31,Q13a2,with_only_children,14
None,563,106,199,all_persons,2021-03-01,2021-03-31,Q13a2,unknown_household_type,9
1 Condition,266,26,15,all_persons,2021-03-01,2021-03-31,Q13a2,without_children,223
1 Condition,266,26,15,all_persons,2021-03-01,2021-03-31,Q13a2,with_only_children,0
1 Condition,266,26,15,all_persons,2021-03-01,2021-03-31,Q13a2,unknown_household_type,2
2 Conditions,133,9,1,all_persons,2021-03-01,2021-03-31,Q13a2,without_children,123
2 Conditions,133,9,1,all_persons,2021-03-01,2021-03-31,Q13a2,with_only_children,0
2 Conditions,133,9,1,all_persons,2021-03-01,2021-03-31,Q13a2,unknown_household_type,0
3+ Conditions,104,3,0,all_persons,2021-03-01,2021-03-31,Q13a2,without_children,101
3+ Conditions,104,3,0,all_persons,2021-03-01,2021-03-31,Q13a2,with_only_children,0
3+ Conditions,104,3,0,all_persons,2021-03-01,2021-03-31,Q13a2,unknown_household_type,0
Condition Unknown,69,4,1,all_persons,2021-03-01,2021-03-31,Q13a2,without_children,64
Condition Unknown,69,4,1,all_persons,2021-03-01,2021-03-31,Q13a2,with_only_children,0
Condition Unknown,69,4,1,all_persons,2021-03-01,2021-03-31,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,2,0,0,all_persons,2021-03-01,2021-03-31,Q13a2,without_children,2
Client Doesn't Know/Client Refused,2,0,0,all_persons,2021-03-01,2021-03-31,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,2,0,0,all_persons,2021-03-01,2021-03-31,Q13a2,unknown_household_type,0
Data Not Collected,64,10,28,all_persons,2021-03-01,2021-03-31,Q13a2,without_children,16
Data Not Collected,64,10,28,all_persons,2021-03-01,2021-03-31,Q13a2,with_only_children,7
Data Not Collected,64,10,28,all_persons,2021-03-01,2021-03-31,Q13a2,unknown_household_type,3
