conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,255,16,3,start,2021-03-01,2021-03-31,Q13a1,without_children,236
Mental Health Disorder,255,16,3,start,2021-03-01,2021-03-31,Q13a1,with_only_children,0
Mental Health Disorder,255,16,3,start,2021-03-01,2021-03-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,54,0,0,start,2021-03-01,2021-03-31,Q13a1,without_children,54
Alcohol Use Disorder,54,0,0,start,2021-03-01,2021-03-31,Q13a1,with_only_children,0
Alcohol Use Disorder,54,0,0,start,2021-03-01,2021-03-31,Q13a1,unknown_household_type,0
Drug Use Disorder,29,1,0,start,2021-03-01,2021-03-31,Q13a1,without_children,28
Drug Use Disorder,29,1,0,start,2021-03-01,2021-03-31,Q13a1,with_only_children,0
Drug Use Disorder,29,1,0,start,2021-03-01,2021-03-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,51,0,0,start,2021-03-01,2021-03-31,Q13a1,without_children,51
Both Alcohol and Drug Use Disorders,51,0,0,start,2021-03-01,2021-03-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,51,0,0,start,2021-03-01,2021-03-31,Q13a1,unknown_household_type,0
Chronic Health Condition,138,11,2,start,2021-03-01,2021-03-31,Q13a1,without_children,125
Chronic Health Condition,138,11,2,start,2021-03-01,2021-03-31,Q13a1,with_only_children,0
Chronic Health Condition,138,11,2,start,2021-03-01,2021-03-31,Q13a1,unknown_household_type,0
HIV/AIDS,98,8,0,start,2021-03-01,2021-03-31,Q13a1,without_children,89
HIV/AIDS,98,8,0,start,2021-03-01,2021-03-31,Q13a1,with_only_children,0
HIV/AIDS,98,8,0,start,2021-03-01,2021-03-31,Q13a1,unknown_household_type,1
Development Disability,61,5,11,start,2021-03-01,2021-03-31,Q13a1,without_children,44
Development Disability,61,5,11,start,2021-03-01,2021-03-31,Q13a1,with_only_children,0
Development Disability,61,5,11,start,2021-03-01,2021-03-31,Q13a1,unknown_household_type,1
Physical Disability,151,13,1,start,2021-03-01,2021-03-31,Q13a1,without_children,137
Physical Disability,151,13,1,start,2021-03-01,2021-03-31,Q13a1,with_only_children,0
Physical Disability,151,13,1,start,2021-03-01,2021-03-31,Q13a1,unknown_household_type,0
