income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2021-03-01,2021-03-31,Q17,income_at_start,181
Earned Income,adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,7
Earned Income,adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,27
Unemployment Insurance,adults,2021-03-01,2021-03-31,Q17,income_at_start,5
Unemployment Insurance,adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,1
Supplemental Security Income (SSI),adults,2021-03-01,2021-03-31,Q17,income_at_start,127
Supplemental Security Income (SSI),adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,22
Supplemental Security Income (SSI),adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,17
Social Security Disability Insurance (SSDI),adults,2021-03-01,2021-03-31,Q17,income_at_start,89
Social Security Disability Insurance (SSDI),adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,14
Social Security Disability Insurance (SSDI),adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,20
VA Service - Connected Disability Compensation,adults,2021-03-01,2021-03-31,Q17,income_at_start,8
VA Service - Connected Disability Compensation,adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Service - Connected Disability Compensation,adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,4
VA Non-Service Connected Disability Pension,adults,2021-03-01,2021-03-31,Q17,income_at_start,3
VA Non-Service Connected Disability Pension,adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Non-Service Connected Disability Pension,adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2021-03-01,2021-03-31,Q17,income_at_start,1
Private Disability Insurance,adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,1
Worker's Compensation,adults,2021-03-01,2021-03-31,Q17,income_at_start,0
Worker's Compensation,adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2021-03-01,2021-03-31,Q17,income_at_start,15
Temporary Assistance for Needy Families (TANF),adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,3
General Assistance (GA),adults,2021-03-01,2021-03-31,Q17,income_at_start,0
General Assistance (GA),adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2021-03-01,2021-03-31,Q17,income_at_start,18
Retirement Income from Social Security,adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,3
Retirement Income from Social Security,adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,4
Pension or retirement income from a former job,adults,2021-03-01,2021-03-31,Q17,income_at_start,5
Pension or retirement income from a former job,adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Pension or retirement income from a former job,adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,0
Child Support,adults,2021-03-01,2021-03-31,Q17,income_at_start,10
Child Support,adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,1
Alimony and other spousal support,adults,2021-03-01,2021-03-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2021-03-01,2021-03-31,Q17,income_at_start,10
Other Source,adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Other Source,adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,2
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-03-01,2021-03-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-03-01,2021-03-31,Q17,income_at_latest_annual_assessment_for_stayers,61
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-03-01,2021-03-31,Q17,income_at_exit_for_leavers,0
