ch_status_households,total,population,start_date,end_date,question,household_type,count
Chronically Homeless ,35,all_households,2015-12-01,2015-12-31,Q26a,without_children,34
Chronically Homeless ,35,all_households,2015-12-01,2015-12-31,Q26a,with_children_and_adults,1
Chronically Homeless ,35,all_households,2015-12-01,2015-12-31,Q26a,with_only_children,0
Chronically Homeless ,35,all_households,2015-12-01,2015-12-31,Q26a,unknown_household_type,0
Not Chronically Homeless,236,all_households,2015-12-01,2015-12-31,Q26a,without_children,166
Not Chronically Homeless,236,all_households,2015-12-01,2015-12-31,Q26a,with_children_and_adults,70
Not Chronically Homeless,236,all_households,2015-12-01,2015-12-31,Q26a,with_only_children,0
Not Chronically Homeless,236,all_households,2015-12-01,2015-12-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2015-12-01,2015-12-31,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2015-12-01,2015-12-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2015-12-01,2015-12-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2015-12-01,2015-12-31,Q26a,unknown_household_type,0
Data Not Collected,87,all_households,2015-12-01,2015-12-31,Q26a,without_children,74
Data Not Collected,87,all_households,2015-12-01,2015-12-31,Q26a,with_children_and_adults,13
Data Not Collected,87,all_households,2015-12-01,2015-12-31,Q26a,with_only_children,0
Data Not Collected,87,all_households,2015-12-01,2015-12-31,Q26a,unknown_household_type,0
