count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,347,97,148,start,2015-12-01,2015-12-31,Q13a2,without_children,99
None,347,97,148,start,2015-12-01,2015-12-31,Q13a2,with_only_children,3
None,347,97,148,start,2015-12-01,2015-12-31,Q13a2,unknown_household_type,0
1 Condition,139,19,11,start,2015-12-01,2015-12-31,Q13a2,without_children,109
1 Condition,139,19,11,start,2015-12-01,2015-12-31,Q13a2,with_only_children,0
1 Condition,139,19,11,start,2015-12-01,2015-12-31,Q13a2,unknown_household_type,0
2 Conditions,70,8,2,start,2015-12-01,2015-12-31,Q13a2,without_children,60
2 Conditions,70,8,2,start,2015-12-01,2015-12-31,Q13a2,with_only_children,0
2 Conditions,70,8,2,start,2015-12-01,2015-12-31,Q13a2,unknown_household_type,0
3+ Conditions,43,4,1,start,2015-12-01,2015-12-31,Q13a2,without_children,38
3+ Conditions,43,4,1,start,2015-12-01,2015-12-31,Q13a2,with_only_children,0
3+ Conditions,43,4,1,start,2015-12-01,2015-12-31,Q13a2,unknown_household_type,0
Condition Unknown,11,2,3,start,2015-12-01,2015-12-31,Q13a2,without_children,6
Condition Unknown,11,2,3,start,2015-12-01,2015-12-31,Q13a2,with_only_children,0
Condition Unknown,11,2,3,start,2015-12-01,2015-12-31,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,start,2015-12-01,2015-12-31,Q13a2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,start,2015-12-01,2015-12-31,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,start,2015-12-01,2015-12-31,Q13a2,unknown_household_type,0
Data Not Collected,8,0,3,start,2015-12-01,2015-12-31,Q13a2,without_children,3
Data Not Collected,8,0,3,start,2015-12-01,2015-12-31,Q13a2,with_only_children,0
Data Not Collected,8,0,3,start,2015-12-01,2015-12-31,Q13a2,unknown_household_type,2
