income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2015-12-01,2015-12-31,Q17,income_at_start,154
Earned Income,adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,3
Earned Income,adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,52
Unemployment Insurance,adults,2015-12-01,2015-12-31,Q17,income_at_start,5
Unemployment Insurance,adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Unemployment Insurance,adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,1
Supplemental Security Income (SSI),adults,2015-12-01,2015-12-31,Q17,income_at_start,48
Supplemental Security Income (SSI),adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,16
Supplemental Security Income (SSI),adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,12
Social Security Disability Insurance (SSDI),adults,2015-12-01,2015-12-31,Q17,income_at_start,42
Social Security Disability Insurance (SSDI),adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,9
Social Security Disability Insurance (SSDI),adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,6
VA Service - Connected Disability Compensation,adults,2015-12-01,2015-12-31,Q17,income_at_start,1
VA Service - Connected Disability Compensation,adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
VA Service - Connected Disability Compensation,adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2015-12-01,2015-12-31,Q17,income_at_start,1
VA Non-Service Connected Disability Pension,adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
VA Non-Service Connected Disability Pension,adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,1
Private Disability Insurance,adults,2015-12-01,2015-12-31,Q17,income_at_start,1
Private Disability Insurance,adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2015-12-01,2015-12-31,Q17,income_at_start,0
Worker's Compensation,adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2015-12-01,2015-12-31,Q17,income_at_start,7
Temporary Assistance for Needy Families (TANF),adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,3
General Assistance (GA),adults,2015-12-01,2015-12-31,Q17,income_at_start,0
General Assistance (GA),adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2015-12-01,2015-12-31,Q17,income_at_start,7
Retirement Income from Social Security,adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Retirement Income from Social Security,adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,4
Pension or retirement income from a former job,adults,2015-12-01,2015-12-31,Q17,income_at_start,2
Pension or retirement income from a former job,adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,2
Child Support,adults,2015-12-01,2015-12-31,Q17,income_at_start,19
Child Support,adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,4
Alimony and other spousal support,adults,2015-12-01,2015-12-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2015-12-01,2015-12-31,Q17,income_at_start,4
Other Source,adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,3
Adults with Income Information at Start and Annual Assessment/Exit,adults,2015-12-01,2015-12-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2015-12-01,2015-12-31,Q17,income_at_latest_annual_assessment_for_stayers,32
Adults with Income Information at Start and Annual Assessment/Exit,adults,2015-12-01,2015-12-31,Q17,income_at_exit_for_leavers,0
