count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,228,65,96,stayers,2015-12-01,2015-12-31,Q13c2,without_children,65
None,228,65,96,stayers,2015-12-01,2015-12-31,Q13c2,with_only_children,2
None,228,65,96,stayers,2015-12-01,2015-12-31,Q13c2,unknown_household_type,0
1 Condition,110,17,8,stayers,2015-12-01,2015-12-31,Q13c2,without_children,85
1 Condition,110,17,8,stayers,2015-12-01,2015-12-31,Q13c2,with_only_children,0
1 Condition,110,17,8,stayers,2015-12-01,2015-12-31,Q13c2,unknown_household_type,0
2 Conditions,55,4,2,stayers,2015-12-01,2015-12-31,Q13c2,without_children,49
2 Conditions,55,4,2,stayers,2015-12-01,2015-12-31,Q13c2,with_only_children,0
2 Conditions,55,4,2,stayers,2015-12-01,2015-12-31,Q13c2,unknown_household_type,0
3+ Conditions,37,4,1,stayers,2015-12-01,2015-12-31,Q13c2,without_children,32
3+ Conditions,37,4,1,stayers,2015-12-01,2015-12-31,Q13c2,with_only_children,0
3+ Conditions,37,4,1,stayers,2015-12-01,2015-12-31,Q13c2,unknown_household_type,0
Condition Unknown,7,1,1,stayers,2015-12-01,2015-12-31,Q13c2,without_children,5
Condition Unknown,7,1,1,stayers,2015-12-01,2015-12-31,Q13c2,with_only_children,0
Condition Unknown,7,1,1,stayers,2015-12-01,2015-12-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2015-12-01,2015-12-31,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2015-12-01,2015-12-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2015-12-01,2015-12-31,Q13c2,unknown_household_type,0
Data Not Collected,7,0,3,stayers,2015-12-01,2015-12-31,Q13c2,without_children,2
Data Not Collected,7,0,3,stayers,2015-12-01,2015-12-31,Q13c2,with_only_children,0
Data Not Collected,7,0,3,stayers,2015-12-01,2015-12-31,Q13c2,unknown_household_type,2
