conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,122,18,2,start,2015-12-01,2015-12-31,Q13a1,without_children,102
Mental Health Disorder,122,18,2,start,2015-12-01,2015-12-31,Q13a1,with_only_children,0
Mental Health Disorder,122,18,2,start,2015-12-01,2015-12-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,22,0,0,start,2015-12-01,2015-12-31,Q13a1,without_children,22
Alcohol Use Disorder,22,0,0,start,2015-12-01,2015-12-31,Q13a1,with_only_children,0
Alcohol Use Disorder,22,0,0,start,2015-12-01,2015-12-31,Q13a1,unknown_household_type,0
Drug Use Disorder,9,3,0,start,2015-12-01,2015-12-31,Q13a1,without_children,6
Drug Use Disorder,9,3,0,start,2015-12-01,2015-12-31,Q13a1,with_only_children,0
Drug Use Disorder,9,3,0,start,2015-12-01,2015-12-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,21,2,0,start,2015-12-01,2015-12-31,Q13a1,without_children,19
Both Alcohol and Drug Use Disorders,21,2,0,start,2015-12-01,2015-12-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,21,2,0,start,2015-12-01,2015-12-31,Q13a1,unknown_household_type,0
Chronic Health Condition,59,10,6,start,2015-12-01,2015-12-31,Q13a1,without_children,43
Chronic Health Condition,59,10,6,start,2015-12-01,2015-12-31,Q13a1,with_only_children,0
Chronic Health Condition,59,10,6,start,2015-12-01,2015-12-31,Q13a1,unknown_household_type,0
HIV/AIDS,86,2,0,start,2015-12-01,2015-12-31,Q13a1,without_children,84
HIV/AIDS,86,2,0,start,2015-12-01,2015-12-31,Q13a1,with_only_children,0
HIV/AIDS,86,2,0,start,2015-12-01,2015-12-31,Q13a1,unknown_household_type,0
Development Disability,23,6,8,start,2015-12-01,2015-12-31,Q13a1,without_children,9
Development Disability,23,6,8,start,2015-12-01,2015-12-31,Q13a1,with_only_children,0
Development Disability,23,6,8,start,2015-12-01,2015-12-31,Q13a1,unknown_household_type,0
Physical Disability,65,6,2,start,2015-12-01,2015-12-31,Q13a1,without_children,57
Physical Disability,65,6,2,start,2015-12-01,2015-12-31,Q13a1,with_only_children,0
Physical Disability,65,6,2,start,2015-12-01,2015-12-31,Q13a1,unknown_household_type,0
