count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,58,12,24,all_persons,2017-10-01,2017-10-31,Q13b2,without_children,19
None,58,12,24,all_persons,2017-10-01,2017-10-31,Q13b2,with_only_children,3
None,58,12,24,all_persons,2017-10-01,2017-10-31,Q13b2,unknown_household_type,0
1 Condition,28,6,7,all_persons,2017-10-01,2017-10-31,Q13b2,without_children,15
1 Condition,28,6,7,all_persons,2017-10-01,2017-10-31,Q13b2,with_only_children,0
1 Condition,28,6,7,all_persons,2017-10-01,2017-10-31,Q13b2,unknown_household_type,0
2 Conditions,8,6,0,all_persons,2017-10-01,2017-10-31,Q13b2,without_children,2
2 Conditions,8,6,0,all_persons,2017-10-01,2017-10-31,Q13b2,with_only_children,0
2 Conditions,8,6,0,all_persons,2017-10-01,2017-10-31,Q13b2,unknown_household_type,0
3+ Conditions,2,0,0,all_persons,2017-10-01,2017-10-31,Q13b2,without_children,2
3+ Conditions,2,0,0,all_persons,2017-10-01,2017-10-31,Q13b2,with_only_children,0
3+ Conditions,2,0,0,all_persons,2017-10-01,2017-10-31,Q13b2,unknown_household_type,0
Condition Unknown,0,0,0,all_persons,2017-10-01,2017-10-31,Q13b2,without_children,0
Condition Unknown,0,0,0,all_persons,2017-10-01,2017-10-31,Q13b2,with_only_children,0
Condition Unknown,0,0,0,all_persons,2017-10-01,2017-10-31,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2017-10-01,2017-10-31,Q13b2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2017-10-01,2017-10-31,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2017-10-01,2017-10-31,Q13b2,unknown_household_type,0
Data Not Collected,0,0,0,all_persons,2017-10-01,2017-10-31,Q13b2,without_children,0
Data Not Collected,0,0,0,all_persons,2017-10-01,2017-10-31,Q13b2,with_only_children,0
Data Not Collected,0,0,0,all_persons,2017-10-01,2017-10-31,Q13b2,unknown_household_type,0
