conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,114,18,9,all_persons,2017-10-01,2017-10-31,Q13a1,without_children,87
Mental Health Disorder,114,18,9,all_persons,2017-10-01,2017-10-31,Q13a1,with_only_children,0
Mental Health Disorder,114,18,9,all_persons,2017-10-01,2017-10-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,17,0,0,all_persons,2017-10-01,2017-10-31,Q13a1,without_children,17
Alcohol Use Disorder,17,0,0,all_persons,2017-10-01,2017-10-31,Q13a1,with_only_children,0
Alcohol Use Disorder,17,0,0,all_persons,2017-10-01,2017-10-31,Q13a1,unknown_household_type,0
Drug Use Disorder,10,1,0,all_persons,2017-10-01,2017-10-31,Q13a1,without_children,9
Drug Use Disorder,10,1,0,all_persons,2017-10-01,2017-10-31,Q13a1,with_only_children,0
Drug Use Disorder,10,1,0,all_persons,2017-10-01,2017-10-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,19,0,0,all_persons,2017-10-01,2017-10-31,Q13a1,without_children,19
Both Alcohol and Drug Use Disorders,19,0,0,all_persons,2017-10-01,2017-10-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,19,0,0,all_persons,2017-10-01,2017-10-31,Q13a1,unknown_household_type,0
Chronic Health Condition,68,18,7,all_persons,2017-10-01,2017-10-31,Q13a1,without_children,43
Chronic Health Condition,68,18,7,all_persons,2017-10-01,2017-10-31,Q13a1,with_only_children,0
Chronic Health Condition,68,18,7,all_persons,2017-10-01,2017-10-31,Q13a1,unknown_household_type,0
HIV/AIDS,81,2,0,all_persons,2017-10-01,2017-10-31,Q13a1,without_children,79
HIV/AIDS,81,2,0,all_persons,2017-10-01,2017-10-31,Q13a1,with_only_children,0
HIV/AIDS,81,2,0,all_persons,2017-10-01,2017-10-31,Q13a1,unknown_household_type,0
Development Disability,27,5,13,all_persons,2017-10-01,2017-10-31,Q13a1,without_children,9
Development Disability,27,5,13,all_persons,2017-10-01,2017-10-31,Q13a1,with_only_children,0
Development Disability,27,5,13,all_persons,2017-10-01,2017-10-31,Q13a1,unknown_household_type,0
Physical Disability,72,14,2,all_persons,2017-10-01,2017-10-31,Q13a1,without_children,56
Physical Disability,72,14,2,all_persons,2017-10-01,2017-10-31,Q13a1,with_only_children,0
Physical Disability,72,14,2,all_persons,2017-10-01,2017-10-31,Q13a1,unknown_household_type,0
