time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,30,all_persons,2017-10-01,2017-10-31,Q22e,without_children,28
7 days or less,30,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,2
7 days or less,30,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
7 days or less,30,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
8 to 14 days,12,all_persons,2017-10-01,2017-10-31,Q22e,without_children,2
8 to 14 days,12,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,10
8 to 14 days,12,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
8 to 14 days,12,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
15 to 21 days,11,all_persons,2017-10-01,2017-10-31,Q22e,without_children,3
15 to 21 days,11,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,8
15 to 21 days,11,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
15 to 21 days,11,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
22 to 30 days,10,all_persons,2017-10-01,2017-10-31,Q22e,without_children,4
22 to 30 days,10,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,6
22 to 30 days,10,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
22 to 30 days,10,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
31 to 60 days,39,all_persons,2017-10-01,2017-10-31,Q22e,without_children,7
31 to 60 days,39,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,32
31 to 60 days,39,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
31 to 60 days,39,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
61 to 180 days,51,all_persons,2017-10-01,2017-10-31,Q22e,without_children,21
61 to 180 days,51,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,30
61 to 180 days,51,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
61 to 180 days,51,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
181 to 365 days,18,all_persons,2017-10-01,2017-10-31,Q22e,without_children,10
181 to 365 days,18,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,8
181 to 365 days,18,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
181 to 365 days,18,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),21,all_persons,2017-10-01,2017-10-31,Q22e,without_children,21
366-730 days (1-2 years),21,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),21,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
366-730 days (1-2 years),21,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
731 days or more,26,all_persons,2017-10-01,2017-10-31,Q22e,without_children,26
731 days or more,26,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,0
731 days or more,26,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
731 days or more,26,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
Total (persons moved into housing),218,all_persons,2017-10-01,2017-10-31,Q22e,without_children,122
Total (persons moved into housing),218,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,96
Total (persons moved into housing),218,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
Total (persons moved into housing),218,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
Not yet moved into housing,14,all_persons,2017-10-01,2017-10-31,Q22e,without_children,3
Not yet moved into housing,14,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,11
Not yet moved into housing,14,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
Not yet moved into housing,14,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
Data not collected,12,all_persons,2017-10-01,2017-10-31,Q22e,without_children,10
Data not collected,12,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,2
Data not collected,12,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
Data not collected,12,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
Total persons,244,all_persons,2017-10-01,2017-10-31,Q22e,without_children,135
Total persons,244,all_persons,2017-10-01,2017-10-31,Q22e,with_children_and_adults,109
Total persons,244,all_persons,2017-10-01,2017-10-31,Q22e,with_only_children,0
Total persons,244,all_persons,2017-10-01,2017-10-31,Q22e,unknown_household_type,0
