persons_served,total,population,start_date,end_date,question,household_type,count
Adults,439,all_persons,2017-03-01,2017-03-31,Q7a,without_children,350
Adults,439,all_persons,2017-03-01,2017-03-31,Q7a,with_children_and_adults,88
Adults,439,all_persons,2017-03-01,2017-03-31,Q7a,with_only_children,0
Adults,439,all_persons,2017-03-01,2017-03-31,Q7a,unknown_household_type,1
Children,125,all_persons,2017-03-01,2017-03-31,Q7a,without_children,0
Children,125,all_persons,2017-03-01,2017-03-31,Q7a,with_children_and_adults,115
Children,125,all_persons,2017-03-01,2017-03-31,Q7a,with_only_children,10
Children,125,all_persons,2017-03-01,2017-03-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-03-01,2017-03-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-03-01,2017-03-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-03-01,2017-03-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-03-01,2017-03-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-03-01,2017-03-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-03-01,2017-03-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-03-01,2017-03-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-03-01,2017-03-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,106,all_persons,2017-03-01,2017-03-31,Q7a,without_children,63
For PSH and RRH - the total persons served who moved into housing,106,all_persons,2017-03-01,2017-03-31,Q7a,with_children_and_adults,43
For PSH and RRH - the total persons served who moved into housing,106,all_persons,2017-03-01,2017-03-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,106,all_persons,2017-03-01,2017-03-31,Q7a,unknown_household_type,0
