count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,169,35,64,all_persons,2017-03-01,2017-03-31,Q13c2,without_children,62
None,169,35,64,all_persons,2017-03-01,2017-03-31,Q13c2,with_only_children,8
None,169,35,64,all_persons,2017-03-01,2017-03-31,Q13c2,unknown_household_type,0
1 Condition,126,17,7,all_persons,2017-03-01,2017-03-31,Q13c2,without_children,102
1 Condition,126,17,7,all_persons,2017-03-01,2017-03-31,Q13c2,with_only_children,0
1 Condition,126,17,7,all_persons,2017-03-01,2017-03-31,Q13c2,unknown_household_type,0
2 Conditions,67,6,2,all_persons,2017-03-01,2017-03-31,Q13c2,without_children,59
2 Conditions,67,6,2,all_persons,2017-03-01,2017-03-31,Q13c2,with_only_children,0
2 Conditions,67,6,2,all_persons,2017-03-01,2017-03-31,Q13c2,unknown_household_type,0
3+ Conditions,33,1,0,all_persons,2017-03-01,2017-03-31,Q13c2,without_children,32
3+ Conditions,33,1,0,all_persons,2017-03-01,2017-03-31,Q13c2,with_only_children,0
3+ Conditions,33,1,0,all_persons,2017-03-01,2017-03-31,Q13c2,unknown_household_type,0
Condition Unknown,1,1,0,all_persons,2017-03-01,2017-03-31,Q13c2,without_children,0
Condition Unknown,1,1,0,all_persons,2017-03-01,2017-03-31,Q13c2,with_only_children,0
Condition Unknown,1,1,0,all_persons,2017-03-01,2017-03-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-03-01,2017-03-31,Q13c2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-03-01,2017-03-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-03-01,2017-03-31,Q13c2,unknown_household_type,0
Data Not Collected,6,0,0,all_persons,2017-03-01,2017-03-31,Q13c2,without_children,2
Data Not Collected,6,0,0,all_persons,2017-03-01,2017-03-31,Q13c2,with_only_children,1
Data Not Collected,6,0,0,all_persons,2017-03-01,2017-03-31,Q13c2,unknown_household_type,3
